# Azimuth angle [deg]	 r/R [-]	 Coefficient [-]
18	0.553571	0.02966627385
18	0.589286	0.02564346008
18	0.625	0.01987145727
18	0.660714	0.01714043849
18	0.696429	0.01059951492
18	0.732143	0.00668319821
18	0.767857	0.00270291482
18	0.803571	0
18	0.839286	0
18	0.875	0
18	0.910714	0
18	0.946429	0

20	0.267857	0.01085209093
20	0.303571	0.01828743286
20	0.339286	0.0240180335
20	0.375	0.02849134006
20	0.410714	0.03147676971
20	0.446429	0.03348448211
20	0.482143	0.03425751391
20	0.517857	0.03204973574
20	0.553571	0.02966627385
20	0.589286	0.02564346008
20	0.625	0.01987145727
20	0.660714	0.01714043849
20	0.696429	0.01059951492
20	0.732143	0.00668319821
20	0.767857	0.00270291482
20	0.803571	0
20	0.839286	0
20	0.875	0
20	0.910714	0
20	0.946429	0

22	0.267857	0.01085209093
22	0.303571	0.01828743286
22	0.339286	0.0240180335
22	0.375	0.02849134006
22	0.410714	0.03147676971
22	0.446429	0.03348448211
22	0.482143	0.03425751391
22	0.517857	0.03204973574
22	0.553571	0.02966627385
22	0.589286	0.02564346008
22	0.625	0.01987145727
22	0.660714	0.01714043849
22	0.696429	0.01059951492
22	0.732143	0.00668319821
22	0.767857	0.00270291482
22	0.803571	0
22	0.839286	0
22	0.875	0
22	0.910714	0
22	0.946429	0

24	0.267857	0.01085209093
24	0.303571	0.01828743286
24	0.339286	0.0240180335
24	0.375	0.02849134006
24	0.410714	0.03147676971
24	0.446429	0.03348448211
24	0.482143	0.03425751391
24	0.517857	0.03204973574
24	0.553571	0.02966627385
24	0.589286	0.02564346008
24	0.625	0.01987145727
24	0.660714	0.01714043849
24	0.696429	0.01059951492
24	0.732143	0.00668319821
24	0.767857	0.00270291482
24	0.803571	0
24	0.839286	0
24	0.875	0
24	0.910714	0
24	0.946429	0

26	0.267857	0.01085209093
26	0.303571	0.01828743286
26	0.339286	0.0240180335
26	0.375	0.02849134006
26	0.410714	0.03147676971
26	0.446429	0.03348448211
26	0.482143	0.03425751391
26	0.517857	0.03204973574
26	0.553571	0.02966627385
26	0.589286	0.02564346008
26	0.625	0.01987145727
26	0.660714	0.01714043849
26	0.696429	0.01059951492
26	0.732143	0.00668319821
26	0.767857	0.00270291482
26	0.803571	0
26	0.839286	0
26	0.875	0
26	0.910714	0
26	0.946429	0

28	0.267857	0.01085209093
28	0.303571	0.01828743286
28	0.339286	0.0240180335
28	0.375	0.02849134006
28	0.410714	0.03147676971
28	0.446429	0.03348448211
28	0.482143	0.03425751391
28	0.517857	0.03204973574
28	0.553571	0.02966627385
28	0.589286	0.02564346008
28	0.625	0.01987145727
28	0.660714	0.01714043849
28	0.696429	0.01059951492
28	0.732143	0.00668319821
28	0.767857	0.00270291482
28	0.803571	0
28	0.839286	0
28	0.875	0
28	0.910714	0
28	0.946429	0

30	0.267857	0.01085209093
30	0.303571	0.01828743286
30	0.339286	0.0240180335
30	0.375	0.02849134006
30	0.410714	0.03147676971
30	0.446429	0.03348448211
30	0.482143	0.03425751391
30	0.517857	0.03204973574
30	0.553571	0.02966627385
30	0.589286	0.02564346008
30	0.625	0.01987145727
30	0.660714	0.01714043849
30	0.696429	0.01059951492
30	0.732143	0.00668319821
30	0.767857	0.00270291482
30	0.803571	0
30	0.839286	0
30	0.875	0
30	0.910714	0
30	0.946429	0

32	0.267857	0.01085209093
32	0.303571	0.01828743286
32	0.339286	0.0240180335
32	0.375	0.02849134006
32	0.410714	0.03147676971
32	0.446429	0.03348448211
32	0.482143	0.03425751391
32	0.517857	0.03204973574
32	0.553571	0.02966627385
32	0.589286	0.02564346008
32	0.625	0.01987145727
32	0.660714	0.01714043849
32	0.696429	0.01059951492
32	0.732143	0.00668319821
32	0.767857	0.00270291482
32	0.803571	0
32	0.839286	0
32	0.875	0
32	0.910714	0
32	0.946429	0

34	0.267857	0.01085209093
34	0.303571	0.01828743286
34	0.339286	0.0240180335
34	0.375	0.02849134006
34	0.410714	0.03147676971
34	0.446429	0.03348448211
34	0.482143	0.03425751391
34	0.517857	0.03204973574
34	0.553571	0.02966627385
34	0.589286	0.02564346008
34	0.625	0.01987145727
34	0.660714	0.01714043849
34	0.696429	0.01059951492
34	0.732143	0.00668319821
34	0.767857	0.00270291482
34	0.803571	0
34	0.839286	0
34	0.875	0
34	0.910714	0
34	0.946429	0

36	0.267857	0.01085209093
36	0.303571	0.01828743286
36	0.339286	0.0240180335
36	0.375	0.02849134006
36	0.410714	0.03147676971
36	0.446429	0.03348448211
36	0.482143	0.03425751391
36	0.517857	0.03204973574
36	0.553571	0.02966627385
36	0.589286	0.02564346008
36	0.625	0.01987145727
36	0.660714	0.01714043849
36	0.696429	0.01059951492
36	0.732143	0.00668319821
36	0.767857	0.00270291482
36	0.803571	0
36	0.839286	0
36	0.875	0
36	0.910714	0
36	0.946429	0

38	0.267857	0.01085209093
38	0.303571	0.01828743286
38	0.339286	0.0240180335
38	0.375	0.02849134006
38	0.410714	0.03147676971
38	0.446429	0.03348448211
38	0.482143	0.03425751391
38	0.517857	0.03204973574
38	0.553571	0.02966627385
38	0.589286	0.02564346008
38	0.625	0.01987145727
38	0.660714	0.01714043849
38	0.696429	0.01059951492
38	0.732143	0.00668319821
38	0.767857	0.00270291482
38	0.803571	0
38	0.839286	0
38	0.875	0
38	0.910714	0
38	0.946429	0

40	0.267857	0.01085209093
40	0.303571	0.01828743286
40	0.339286	0.0240180335
40	0.375	0.02849134006
40	0.410714	0.03147676971
40	0.446429	0.03348448211
40	0.482143	0.03425751391
40	0.517857	0.03204973574
40	0.553571	0.02966627385
40	0.589286	0.02564346008
40	0.625	0.01987145727
40	0.660714	0.01714043849
40	0.696429	0.01059951492
40	0.732143	0.00668319821
40	0.767857	0.00270291482
40	0.803571	0
40	0.839286	0
40	0.875	0
40	0.910714	0
40	0.946429	0

42	0.267857	0.01085209093
42	0.303571	0.01828743286
42	0.339286	0.0240180335
42	0.375	0.02849134006
42	0.410714	0.03147676971
42	0.446429	0.03348448211
42	0.482143	0.03425751391
42	0.517857	0.03204973574
42	0.553571	0.02966627385
42	0.589286	0.02564346008
42	0.625	0.01987145727
42	0.660714	0.01714043849
42	0.696429	0.01059951492
42	0.732143	0.00668319821
42	0.767857	0.00270291482
42	0.803571	0
42	0.839286	0
42	0.875	0
42	0.910714	0
42	0.946429	0

44	0.267857	0.01085209093
44	0.303571	0.01828743286
44	0.339286	0.0240180335
44	0.375	0.02849134006
44	0.410714	0.03147676971
44	0.446429	0.03348448211
44	0.482143	0.03425751391
44	0.517857	0.03204973574
44	0.553571	0.02966627385
44	0.589286	0.02564346008
44	0.625	0.01987145727
44	0.660714	0.01714043849
44	0.696429	0.01059951492
44	0.732143	0.00668319821
44	0.767857	0.00270291482
44	0.803571	0
44	0.839286	0
44	0.875	0
44	0.910714	0
44	0.946429	0

46	0.267857	0.01085209093
46	0.303571	0.01828743286
46	0.339286	0.0240180335
46	0.375	0.02849134006
46	0.410714	0.03147676971
46	0.446429	0.03348448211
46	0.482143	0.03425751391
46	0.517857	0.03204973574
46	0.553571	0.02966627385
46	0.589286	0.02564346008
46	0.625	0.01987145727
46	0.660714	0.01714043849
46	0.696429	0.01059951492
46	0.732143	0.00668319821
46	0.767857	0.00270291482
46	0.803571	0
46	0.839286	0
46	0.875	0
46	0.910714	0
46	0.946429	0

48	0.267857	0.01085209093
48	0.303571	0.01828743286
48	0.339286	0.0240180335
48	0.375	0.02849134006
48	0.410714	0.03147676971
48	0.446429	0.03348448211
48	0.482143	0.03425751391
48	0.517857	0.03204973574
48	0.553571	0.02966627385
48	0.589286	0.02564346008
48	0.625	0.01987145727
48	0.660714	0.01714043849
48	0.696429	0.01059951492
48	0.732143	0.00668319821
48	0.767857	0.00270291482
48	0.803571	0
48	0.839286	0
48	0.875	0
48	0.910714	0
48	0.946429	0

50	0.267857	0.01085209093
50	0.303571	0.01828743286
50	0.339286	0.0240180335
50	0.375	0.02849134006
50	0.410714	0.03147676971
50	0.446429	0.03348448211
50	0.482143	0.03425751391
50	0.517857	0.03204973574
50	0.553571	0.02966627385
50	0.589286	0.02564346008
50	0.625	0.01987145727
50	0.660714	0.01714043849
50	0.696429	0.01059951492
50	0.732143	0.00668319821
50	0.767857	0.00270291482
50	0.803571	0
50	0.839286	0
50	0.875	0
50	0.910714	0
50	0.946429	0

52	0.267857	0.01085209093
52	0.303571	0.01828743286
52	0.339286	0.0240180335
52	0.375	0.02849134006
52	0.410714	0.03147676971
52	0.446429	0.03348448211
52	0.482143	0.03425751391
52	0.517857	0.03204973574
52	0.553571	0.02966627385
52	0.589286	0.02564346008
52	0.625	0.01987145727
52	0.660714	0.01714043849
52	0.696429	0.01059951492
52	0.732143	0.00668319821
52	0.767857	0.00270291482
52	0.803571	0
52	0.839286	0
52	0.875	0
52	0.910714	0
52	0.946429	0

54	0.267857	0.01085209093
54	0.303571	0.01828743286
54	0.339286	0.0240180335
54	0.375	0.02849134006
54	0.410714	0.03147676971
54	0.446429	0.03348448211
54	0.482143	0.03425751391
54	0.517857	0.03204973574
54	0.553571	0.02966627385
54	0.589286	0.02564346008
54	0.625	0.01987145727
54	0.660714	0.01714043849
54	0.696429	0.01059951492
54	0.732143	0.00668319821
54	0.767857	0.00270291482
54	0.803571	0
54	0.839286	0
54	0.875	0
54	0.910714	0
54	0.946429	0

56	0.267857	0.01085209093
56	0.303571	0.01828743286
56	0.339286	0.0240180335
56	0.375	0.02849134006
56	0.410714	0.03147676971
56	0.446429	0.03348448211
56	0.482143	0.03425751391
56	0.517857	0.03204973574
56	0.553571	0.02966627385
56	0.589286	0.02564346008
56	0.625	0.01987145727
56	0.660714	0.01714043849
56	0.696429	0.01059951492
56	0.732143	0.00668319821
56	0.767857	0.00270291482
56	0.803571	0
56	0.839286	0
56	0.875	0
56	0.910714	0
56	0.946429	0

58	0.267857	0.01085209093
58	0.303571	0.01828743286
58	0.339286	0.0240180335
58	0.375	0.02849134006
58	0.410714	0.03147676971
58	0.446429	0.03348448211
58	0.482143	0.03425751391
58	0.517857	0.03204973574
58	0.553571	0.02966627385
58	0.589286	0.02564346008
58	0.625	0.01987145727
58	0.660714	0.01714043849
58	0.696429	0.01059951492
58	0.732143	0.00668319821
58	0.767857	0.00270291482
58	0.803571	0
58	0.839286	0
58	0.875	0
58	0.910714	0
58	0.946429	0

60	0.267857	0.01085209093
60	0.303571	0.01828743286
60	0.339286	0.0240180335
60	0.375	0.02849134006
60	0.410714	0.03147676971
60	0.446429	0.03348448211
60	0.482143	0.03425751391
60	0.517857	0.03204973574
60	0.553571	0.02966627385
60	0.589286	0.02564346008
60	0.625	0.01987145727
60	0.660714	0.01714043849
60	0.696429	0.01059951492
60	0.732143	0.00668319821
60	0.767857	0.00270291482
60	0.803571	0
60	0.839286	0
60	0.875	0
60	0.910714	0
60	0.946429	0

62	0.267857	0.01085209093
62	0.303571	0.01828743286
62	0.339286	0.0240180335
62	0.375	0.02849134006
62	0.410714	0.03147676971
62	0.446429	0.03348448211
62	0.482143	0.03425751391
62	0.517857	0.03204973574
62	0.553571	0.02966627385
62	0.589286	0.02564346008
62	0.625	0.01987145727
62	0.660714	0.01714043849
62	0.696429	0.01059951492
62	0.732143	0.00668319821
62	0.767857	0.00270291482
62	0.803571	0
62	0.839286	0
62	0.875	0
62	0.910714	0
62	0.946429	0

64	0.267857	0.01085209093
64	0.303571	0.01828743286
64	0.339286	0.0240180335
64	0.375	0.02849134006
64	0.410714	0.03147676971
64	0.446429	0.03348448211
64	0.482143	0.03425751391
64	0.517857	0.03204973574
64	0.553571	0.02966627385
64	0.589286	0.02564346008
64	0.625	0.01987145727
64	0.660714	0.01714043849
64	0.696429	0.01059951492
64	0.732143	0.00668319821
64	0.767857	0.00270291482
64	0.803571	0
64	0.839286	0
64	0.875	0
64	0.910714	0
64	0.946429	0

66	0.267857	0.01085209093
66	0.303571	0.01828743286
66	0.339286	0.0240180335
66	0.375	0.02849134006
66	0.410714	0.03147676971
66	0.446429	0.03348448211
66	0.482143	0.03425751391
66	0.517857	0.03204973574
66	0.553571	0.02966627385
66	0.589286	0.02564346008
66	0.625	0.01987145727
66	0.660714	0.01714043849
66	0.696429	0.01059951492
66	0.732143	0.00668319821
66	0.767857	0.00270291482
66	0.803571	0
66	0.839286	0
66	0.875	0
66	0.910714	0
66	0.946429	0

68	0.267857	0.01085209093
68	0.303571	0.01828743286
68	0.339286	0.0240180335
68	0.375	0.02849134006
68	0.410714	0.03147676971
68	0.446429	0.03348448211
68	0.482143	0.03425751391
68	0.517857	0.03204973574
68	0.553571	0.02966627385
68	0.589286	0.02564346008
68	0.625	0.01987145727
68	0.660714	0.01714043849
68	0.696429	0.01059951492
68	0.732143	0.00668319821
68	0.767857	0.00270291482
68	0.803571	0
68	0.839286	0
68	0.875	0
68	0.910714	0
68	0.946429	0

70	0.267857	0.01085209093
70	0.303571	0.01828743286
70	0.339286	0.0240180335
70	0.375	0.02849134006
70	0.410714	0.03147676971
70	0.446429	0.03348448211
70	0.482143	0.03425751391
70	0.517857	0.03204973574
70	0.553571	0.02966627385
70	0.589286	0.02564346008
70	0.625	0.01987145727
70	0.660714	0.01714043849
70	0.696429	0.01059951492
70	0.732143	0.00668319821
70	0.767857	0.00270291482
70	0.803571	0
70	0.839286	0
70	0.875	0
70	0.910714	0
70	0.946429	0

72	0.267857	0.01085209093
72	0.303571	0.01828743286
72	0.339286	0.0240180335
72	0.375	0.02849134006
72	0.410714	0.03147676971
72	0.446429	0.03348448211
72	0.482143	0.03425751391
72	0.517857	0.03204973574
72	0.553571	0.02966627385
72	0.589286	0.02564346008
72	0.625	0.01987145727
72	0.660714	0.01714043849
72	0.696429	0.01059951492
72	0.732143	0.00668319821
72	0.767857	0.00270291482
72	0.803571	0
72	0.839286	0
72	0.875	0
72	0.910714	0
72	0.946429	0

74	0.267857	0.01085209093
74	0.303571	0.01828743286
74	0.339286	0.0240180335
74	0.375	0.02849134006
74	0.410714	0.03147676971
74	0.446429	0.03348448211
74	0.482143	0.03425751391
74	0.517857	0.03204973574
74	0.553571	0.02966627385
74	0.589286	0.02564346008
74	0.625	0.01987145727
74	0.660714	0.01714043849
74	0.696429	0.01059951492
74	0.732143	0.00668319821
74	0.767857	0.00270291482
74	0.803571	0
74	0.839286	0
74	0.875	0
74	0.910714	0
74	0.946429	0

76	0.267857	0.01085209093
76	0.303571	0.01828743286
76	0.339286	0.0240180335
76	0.375	0.02849134006
76	0.410714	0.03147676971
76	0.446429	0.03348448211
76	0.482143	0.03425751391
76	0.517857	0.03204973574
76	0.553571	0.02966627385
76	0.589286	0.02564346008
76	0.625	0.01987145727
76	0.660714	0.01714043849
76	0.696429	0.01059951492
76	0.732143	0.00668319821
76	0.767857	0.00270291482
76	0.803571	0
76	0.839286	0
76	0.875	0
76	0.910714	0
76	0.946429	0

78	0.267857	0.01085209093
78	0.303571	0.01828743286
78	0.339286	0.0240180335
78	0.375	0.02849134006
78	0.410714	0.03147676971
78	0.446429	0.03348448211
78	0.482143	0.03425751391
78	0.517857	0.03204973574
78	0.553571	0.02966627385
78	0.589286	0.02564346008
78	0.625	0.01987145727
78	0.660714	0.01714043849
78	0.696429	0.01059951492
78	0.732143	0.00668319821
78	0.767857	0.00270291482
78	0.803571	0
78	0.839286	0
78	0.875	0
78	0.910714	0
78	0.946429	0

80	0.267857	0.01085209093
80	0.303571	0.01828743286
80	0.339286	0.0240180335
80	0.375	0.02849134006
80	0.410714	0.03147676971
80	0.446429	0.03348448211
80	0.482143	0.03425751391
80	0.517857	0.03204973574
80	0.553571	0.02966627385
80	0.589286	0.02564346008
80	0.625	0.01987145727
80	0.660714	0.01714043849
80	0.696429	0.01059951492
80	0.732143	0.00668319821
80	0.767857	0.00270291482
80	0.803571	0
80	0.839286	0
80	0.875	0
80	0.910714	0
80	0.946429	0

82	0.267857	0.01085209093
82	0.303571	0.01828743286
82	0.339286	0.0240180335
82	0.375	0.02849134006
82	0.410714	0.03147676971
82	0.446429	0.03348448211
82	0.482143	0.03425751391
82	0.517857	0.03204973574
82	0.553571	0.02966627385
82	0.589286	0.02564346008
82	0.625	0.01987145727
82	0.660714	0.01714043849
82	0.696429	0.01059951492
82	0.732143	0.00668319821
82	0.767857	0.00270291482
82	0.803571	0
82	0.839286	0
82	0.875	0
82	0.910714	0
82	0.946429	0

84	0.267857	0.01085209093
84	0.303571	0.01828743286
84	0.339286	0.0240180335
84	0.375	0.02849134006
84	0.410714	0.03147676971
84	0.446429	0.03348448211
84	0.482143	0.03425751391
84	0.517857	0.03204973574
84	0.553571	0.02966627385
84	0.589286	0.02564346008
84	0.625	0.01987145727
84	0.660714	0.01714043849
84	0.696429	0.01059951492
84	0.732143	0.00668319821
84	0.767857	0.00270291482
84	0.803571	0
84	0.839286	0
84	0.875	0
84	0.910714	0
84	0.946429	0

86	0.267857	0.01085209093
86	0.303571	0.01828743286
86	0.339286	0.0240180335
86	0.375	0.02849134006
86	0.410714	0.03147676971
86	0.446429	0.03348448211
86	0.482143	0.03425751391
86	0.517857	0.03204973574
86	0.553571	0.02966627385
86	0.589286	0.02564346008
86	0.625	0.01987145727
86	0.660714	0.01714043849
86	0.696429	0.01059951492
86	0.732143	0.00668319821
86	0.767857	0.00270291482
86	0.803571	0
86	0.839286	0
86	0.875	0
86	0.910714	0
86	0.946429	0

88	0.267857	0.01085209093
88	0.303571	0.01828743286
88	0.339286	0.0240180335
88	0.375	0.02849134006
88	0.410714	0.03147676971
88	0.446429	0.03348448211
88	0.482143	0.03425751391
88	0.517857	0.03204973574
88	0.553571	0.02966627385
88	0.589286	0.02564346008
88	0.625	0.01987145727
88	0.660714	0.01714043849
88	0.696429	0.01059951492
88	0.732143	0.00668319821
88	0.767857	0.00270291482
88	0.803571	0
88	0.839286	0
88	0.875	0
88	0.910714	0
88	0.946429	0

90	0.267857	0.01085209093
90	0.303571	0.01828743286
90	0.339286	0.0240180335
90	0.375	0.02849134006
90	0.410714	0.03147676971
90	0.446429	0.03348448211
90	0.482143	0.03425751391
90	0.517857	0.03204973574
90	0.553571	0.02966627385
90	0.589286	0.02564346008
90	0.625	0.01987145727
90	0.660714	0.01714043849
90	0.696429	0.01059951492
90	0.732143	0.00668319821
90	0.767857	0.00270291482
90	0.803571	0
90	0.839286	0
90	0.875	0
90	0.910714	0
90	0.946429	0

92	0.267857	0.01085209093
92	0.303571	0.01828743286
92	0.339286	0.0240180335
92	0.375	0.02849134006
92	0.410714	0.03147676971
92	0.446429	0.03348448211
92	0.482143	0.03425751391
92	0.517857	0.03204973574
92	0.553571	0.02966627385
92	0.589286	0.02564346008
92	0.625	0.01987145727
92	0.660714	0.01714043849
92	0.696429	0.01059951492
92	0.732143	0.00668319821
92	0.767857	0.00270291482
92	0.803571	0
92	0.839286	0
92	0.875	0
92	0.910714	0
92	0.946429	0

94	0.267857	0.01085209093
94	0.303571	0.01828743286
94	0.339286	0.0240180335
94	0.375	0.02849134006
94	0.410714	0.03147676971
94	0.446429	0.03348448211
94	0.482143	0.03425751391
94	0.517857	0.03204973574
94	0.553571	0.02966627385
94	0.589286	0.02564346008
94	0.625	0.01987145727
94	0.660714	0.01714043849
94	0.696429	0.01059951492
94	0.732143	0.00668319821
94	0.767857	0.00270291482
94	0.803571	0
94	0.839286	0
94	0.875	0
94	0.910714	0
94	0.946429	0

96	0.267857	0.01085209093
96	0.303571	0.01828743286
96	0.339286	0.0240180335
96	0.375	0.02849134006
96	0.410714	0.03147676971
96	0.446429	0.03348448211
96	0.482143	0.03425751391
96	0.517857	0.03204973574
96	0.553571	0.02966627385
96	0.589286	0.02564346008
96	0.625	0.01987145727
96	0.660714	0.01714043849
96	0.696429	0.01059951492
96	0.732143	0.00668319821
96	0.767857	0.00270291482
96	0.803571	0
96	0.839286	0
96	0.875	0
96	0.910714	0
96	0.946429	0

98	0.267857	0.01085209093
98	0.303571	0.01828743286
98	0.339286	0.0240180335
98	0.375	0.02849134006
98	0.410714	0.03147676971
98	0.446429	0.03348448211
98	0.482143	0.03425751391
98	0.517857	0.03204973574
98	0.553571	0.02966627385
98	0.589286	0.02564346008
98	0.625	0.01987145727
98	0.660714	0.01714043849
98	0.696429	0.01059951492
98	0.732143	0.00668319821
98	0.767857	0.00270291482
98	0.803571	0
98	0.839286	0
98	0.875	0
98	0.910714	0
98	0.946429	0

100	0.267857	0.01085209093
100	0.303571	0.01828743286
100	0.339286	0.0240180335
100	0.375	0.02849134006
100	0.410714	0.03147676971
100	0.446429	0.03348448211
100	0.482143	0.03425751391
100	0.517857	0.03204973574
100	0.553571	0.02966627385
100	0.589286	0.02564346008
100	0.625	0.01987145727
100	0.660714	0.01714043849
100	0.696429	0.01059951492
100	0.732143	0.00668319821
100	0.767857	0.00270291482
100	0.803571	0
100	0.839286	0
100	0.875	0
100	0.910714	0
100	0.946429	0

102	0.267857	0.01085209093
102	0.303571	0.01828743286
102	0.339286	0.0240180335
102	0.375	0.02849134006
102	0.410714	0.03147676971
102	0.446429	0.03348448211
102	0.482143	0.03425751391
102	0.517857	0.03204973574
102	0.553571	0.02966627385
102	0.589286	0.02564346008
102	0.625	0.01987145727
102	0.660714	0.01714043849
102	0.696429	0.01059951492
102	0.732143	0.00668319821
102	0.767857	0.00270291482
102	0.803571	0
102	0.839286	0
102	0.875	0
102	0.910714	0
102	0.946429	0

104	0.267857	0.01085209093
104	0.303571	0.01828743286
104	0.339286	0.0240180335
104	0.375	0.02849134006
104	0.410714	0.03147676971
104	0.446429	0.03348448211
104	0.482143	0.03425751391
104	0.517857	0.03204973574
104	0.553571	0.02966627385
104	0.589286	0.02564346008
104	0.625	0.01987145727
104	0.660714	0.01714043849
104	0.696429	0.01059951492
104	0.732143	0.00668319821
104	0.767857	0.00270291482
104	0.803571	0
104	0.839286	0
104	0.875	0
104	0.910714	0
104	0.946429	0

106	0.267857	0.01085209093
106	0.303571	0.01828743286
106	0.339286	0.0240180335
106	0.375	0.02849134006
106	0.410714	0.03147676971
106	0.446429	0.03348448211
106	0.482143	0.03425751391
106	0.517857	0.03204973574
106	0.553571	0.02966627385
106	0.589286	0.02564346008
106	0.625	0.01987145727
106	0.660714	0.01714043849
106	0.696429	0.01059951492
106	0.732143	0.00668319821
106	0.767857	0.00270291482
106	0.803571	0
106	0.839286	0
106	0.875	0
106	0.910714	0
106	0.946429	0

108	0.267857	0.01085209093
108	0.303571	0.01828743286
108	0.339286	0.0240180335
108	0.375	0.02849134006
108	0.410714	0.03147676971
108	0.446429	0.03348448211
108	0.482143	0.03425751391
108	0.517857	0.03204973574
108	0.553571	0.02966627385
108	0.589286	0.02564346008
108	0.625	0.01987145727
108	0.660714	0.01714043849
108	0.696429	0.01059951492
108	0.732143	0.00668319821
108	0.767857	0.00270291482
108	0.803571	0
108	0.839286	0
108	0.875	0
108	0.910714	0
108	0.946429	0

110	0.267857	0.01085209093
110	0.303571	0.01828743286
