# Azimuth angle [deg]	 r/R [-]	 Coefficient [-]
108	0.267857	0.0005620597368
108	0.303571	0.0008896577012
108	0.339286	0.001173776196
108	0.375	0.001404933251
108	0.410714	0.001557737691
108	0.446429	0.001659537523
108	0.482143	0.001695236681
108	0.517857	0.001575213432
108	0.553571	0.001473121107
108	0.589286	0.001326561907
108	0.625	0.001152006614
108	0.660714	0.001131869366
108	0.696429	0.001026518359
108	0.732143	0.001032561284
108	0.767857	0.001076129844
108	0.803571	0
108	0.839286	0
108	0.875	0
108	0.910714	0
108	0.946429	0

110	0.267857	0.0005620597368
110	0.303571	0.0008896577012
110	0.339286	0.001173776196
110	0.375	0.001404933251
110	0.410714	0.001557737691
110	0.446429	0.001659537523
110	0.482143	0.001695236681
110	0.517857	0.001575213432
110	0.553571	0.001473121107
110	0.589286	0.001326561907
110	0.625	0.001152006614
110	0.660714	0.001131869366
110	0.696429	0.001026518359
110	0.732143	0.001032561284
110	0.767857	0.001076129844
110	0.803571	0
110	0.839286	0
110	0.875	0
110	0.910714	0
110	0.946429	0

112	0.267857	0.0005620597368
112	0.303571	0.0008896577012
112	0.339286	0.001173776196
112	0.375	0.001404933251
112	0.410714	0.001557737691
112	0.446429	0.001659537523
112	0.482143	0.001695236681
112	0.517857	0.001575213432
112	0.553571	0.001473121107
112	0.589286	0.001326561907
112	0.625	0.001152006614
112	0.660714	0.001131869366
112	0.696429	0.001026518359
112	0.732143	0.001032561284
112	0.767857	0.001076129844
112	0.803571	0
112	0.839286	0
112	0.875	0
112	0.910714	0
112	0.946429	0

114	0.267857	0.0005620597368
114	0.303571	0.0008896577012
114	0.339286	0.001173776196
114	0.375	0.001404933251
114	0.410714	0.001557737691
114	0.446429	0.001659537523
114	0.482143	0.001695236681
114	0.517857	0.001575213432
114	0.553571	0.001473121107
114	0.589286	0.001326561907
114	0.625	0.001152006614
114	0.660714	0.001131869366
114	0.696429	0.001026518359
114	0.732143	0.001032561284
114	0.767857	0.001076129844
114	0.803571	0
114	0.839286	0
114	0.875	0
114	0.910714	0
114	0.946429	0

116	0.267857	0.0005620597368
116	0.303571	0.0008896577012
116	0.339286	0.001173776196
116	0.375	0.001404933251
116	0.410714	0.001557737691
116	0.446429	0.001659537523
116	0.482143	0.001695236681
116	0.517857	0.001575213432
116	0.553571	0.001473121107
116	0.589286	0.001326561907
116	0.625	0.001152006614
116	0.660714	0.001131869366
116	0.696429	0.001026518359
116	0.732143	0.001032561284
116	0.767857	0.001076129844
116	0.803571	0
116	0.839286	0
116	0.875	0
116	0.910714	0
116	0.946429	0

118	0.267857	0.0005620597368
118	0.303571	0.0008896577012
118	0.339286	0.001173776196
118	0.375	0.001404933251
118	0.410714	0.001557737691
118	0.446429	0.001659537523
118	0.482143	0.001695236681
118	0.517857	0.001575213432
118	0.553571	0.001473121107
118	0.589286	0.001326561907
118	0.625	0.001152006614
118	0.660714	0.001131869366
118	0.696429	0.001026518359
118	0.732143	0.001032561284
118	0.767857	0.001076129844
118	0.803571	0
118	0.839286	0
118	0.875	0
118	0.910714	0
118	0.946429	0

120	0.267857	0.0005620597368
120	0.303571	0.0008896577012
120	0.339286	0.001173776196
120	0.375	0.001404933251
120	0.410714	0.001557737691
120	0.446429	0.001659537523
120	0.482143	0.001695236681
120	0.517857	0.001575213432
120	0.553571	0.001473121107
120	0.589286	0.001326561907
120	0.625	0.001152006614
120	0.660714	0.001131869366
120	0.696429	0.001026518359
120	0.732143	0.001032561284
120	0.767857	0.001076129844
120	0.803571	0
120	0.839286	0
120	0.875	0
120	0.910714	0
120	0.946429	0

122	0.267857	0.0005620597368
122	0.303571	0.0008896577012
122	0.339286	0.001173776196
122	0.375	0.001404933251
122	0.410714	0.001557737691
122	0.446429	0.001659537523
122	0.482143	0.001695236681
122	0.517857	0.001575213432
122	0.553571	0.001473121107
122	0.589286	0.001326561907
122	0.625	0.001152006614
122	0.660714	0.001131869366
122	0.696429	0.001026518359
122	0.732143	0.001032561284
122	0.767857	0.001076129844
122	0.803571	0
122	0.839286	0
122	0.875	0
122	0.910714	0
122	0.946429	0

124	0.267857	0.0005620597368
124	0.303571	0.0008896577012
124	0.339286	0.001173776196
124	0.375	0.001404933251
124	0.410714	0.001557737691
124	0.446429	0.001659537523
124	0.482143	0.001695236681
124	0.517857	0.001575213432
124	0.553571	0.001473121107
124	0.589286	0.001326561907
124	0.625	0.001152006614
124	0.660714	0.001131869366
124	0.696429	0.001026518359
124	0.732143	0.001032561284
124	0.767857	0.001076129844
124	0.803571	0
124	0.839286	0
124	0.875	0
124	0.910714	0
124	0.946429	0

126	0.267857	0.0005620597368
126	0.303571	0.0008896577012
126	0.339286	0.001173776196
126	0.375	0.001404933251
126	0.410714	0.001557737691
126	0.446429	0.001659537523
126	0.482143	0.001695236681
126	0.517857	0.001575213432
126	0.553571	0.001473121107
126	0.589286	0.001326561907
126	0.625	0.001152006614
126	0.660714	0.001131869366
126	0.696429	0.001026518359
126	0.732143	0.001032561284
126	0.767857	0.001076129844
126	0.803571	0
126	0.839286	0
126	0.875	0
126	0.910714	0
126	0.946429	0

128	0.267857	0.0005620597368
128	0.303571	0.0008896577012
128	0.339286	0.001173776196
128	0.375	0.001404933251
128	0.410714	0.001557737691
128	0.446429	0.001659537523
128	0.482143	0.001695236681
128	0.517857	0.001575213432
128	0.553571	0.001473121107
128	0.589286	0.001326561907
128	0.625	0.001152006614
128	0.660714	0.001131869366
128	0.696429	0.001026518359
128	0.732143	0.001032561284
128	0.767857	0.001076129844
128	0.803571	0
128	0.839286	0
128	0.875	0
128	0.910714	0
128	0.946429	0

130	0.267857	0.0005620597368
130	0.303571	0.0008896577012
130	0.339286	0.001173776196
130	0.375	0.001404933251
130	0.410714	0.001557737691
130	0.446429	0.001659537523
130	0.482143	0.001695236681
130	0.517857	0.001575213432
130	0.553571	0.001473121107
130	0.589286	0.001326561907
130	0.625	0.001152006614
130	0.660714	0.001131869366
130	0.696429	0.001026518359
130	0.732143	0.001032561284
130	0.767857	0.001076129844
130	0.803571	0
130	0.839286	0
130	0.875	0
130	0.910714	0
130	0.946429	0

132	0.267857	0.0005620597368
132	0.303571	0.0008896577012
132	0.339286	0.001173776196
132	0.375	0.001404933251
132	0.410714	0.001557737691
132	0.446429	0.001659537523
132	0.482143	0.001695236681
132	0.517857	0.001575213432
132	0.553571	0.001473121107
132	0.589286	0.001326561907
132	0.625	0.001152006614
132	0.660714	0.001131869366
132	0.696429	0.001026518359
132	0.732143	0.001032561284
132	0.767857	0.001076129844
132	0.803571	0
132	0.839286	0
132	0.875	0
132	0.910714	0
132	0.946429	0

134	0.267857	0.0005620597368
134	0.303571	0.0008896577012
134	0.339286	0.001173776196
134	0.375	0.001404933251
134	0.410714	0.001557737691
134	0.446429	0.001659537523
134	0.482143	0.001695236681
134	0.517857	0.001575213432
134	0.553571	0.001473121107
134	0.589286	0.001326561907
134	0.625	0.001152006614
134	0.660714	0.001131869366
134	0.696429	0.001026518359
134	0.732143	0.001032561284
134	0.767857	0.001076129844
134	0.803571	0
134	0.839286	0
134	0.875	0
134	0.910714	0
134	0.946429	0

136	0.267857	0.0005620597368
136	0.303571	0.0008896577012
136	0.339286	0.001173776196
136	0.375	0.001404933251
136	0.410714	0.001557737691
136	0.446429	0.001659537523
136	0.482143	0.001695236681
136	0.517857	0.001575213432
136	0.553571	0.001473121107
136	0.589286	0.001326561907
136	0.625	0.001152006614
136	0.660714	0.001131869366
136	0.696429	0.001026518359
136	0.732143	0.001032561284
136	0.767857	0.001076129844
136	0.803571	0
136	0.839286	0
136	0.875	0
136	0.910714	0
136	0.946429	0

138	0.267857	0.0005620597368
138	0.303571	0.0008896577012
138	0.339286	0.001173776196
138	0.375	0.001404933251
138	0.410714	0.001557737691
138	0.446429	0.001659537523
138	0.482143	0.001695236681
138	0.517857	0.001575213432
138	0.553571	0.001473121107
138	0.589286	0.001326561907
138	0.625	0.001152006614
138	0.660714	0.001131869366
138	0.696429	0.001026518359
138	0.732143	0.001032561284
138	0.767857	0.001076129844
138	0.803571	0
138	0.839286	0
138	0.875	0
138	0.910714	0
138	0.946429	0

140	0.267857	0.0005620597368
140	0.303571	0.0008896577012
140	0.339286	0.001173776196
140	0.375	0.001404933251
140	0.410714	0.001557737691
140	0.446429	0.001659537523
140	0.482143	0.001695236681
140	0.517857	0.001575213432
140	0.553571	0.001473121107
140	0.589286	0.001326561907
140	0.625	0.001152006614
140	0.660714	0.001131869366
140	0.696429	0.001026518359
140	0.732143	0.001032561284
140	0.767857	0.001076129844
140	0.803571	0
140	0.839286	0
140	0.875	0
140	0.910714	0
140	0.946429	0

142	0.267857	0.0005620597368
142	0.303571	0.0008896577012
142	0.339286	0.001173776196
142	0.375	0.001404933251
142	0.410714	0.001557737691
142	0.446429	0.001659537523
142	0.482143	0.001695236681
142	0.517857	0.001575213432
142	0.553571	0.001473121107
142	0.589286	0.001326561907
142	0.625	0.001152006614
142	0.660714	0.001131869366
142	0.696429	0.001026518359
142	0.732143	0.001032561284
142	0.767857	0.001076129844
142	0.803571	0
142	0.839286	0
142	0.875	0
142	0.910714	0
142	0.946429	0

144	0.267857	0.0005620597368
144	0.303571	0.0008896577012
144	0.339286	0.001173776196
144	0.375	0.001404933251
144	0.410714	0.001557737691
144	0.446429	0.001659537523
144	0.482143	0.001695236681
144	0.517857	0.001575213432
144	0.553571	0.001473121107
144	0.589286	0.001326561907
144	0.625	0.001152006614
144	0.660714	0.001131869366
144	0.696429	0.001026518359
144	0.732143	0.001032561284
144	0.767857	0.001076129844
144	0.803571	0
144	0.839286	0
144	0.875	0
144	0.910714	0
144	0.946429	0

146	0.267857	0.0005620597368
146	0.303571	0.0008896577012
146	0.339286	0.001173776196
146	0.375	0.001404933251
146	0.410714	0.001557737691
146	0.446429	0.001659537523
146	0.482143	0.001695236681
146	0.517857	0.001575213432
146	0.553571	0.001473121107
146	0.589286	0.001326561907
146	0.625	0.001152006614
146	0.660714	0.001131869366
146	0.696429	0.001026518359
146	0.732143	0.001032561284
146	0.767857	0.001076129844
146	0.803571	0
146	0.839286	0
146	0.875	0
146	0.910714	0
146	0.946429	0

148	0.267857	0.0005620597368
148	0.303571	0.0008896577012
148	0.339286	0.001173776196
148	0.375	0.001404933251
148	0.410714	0.001557737691
148	0.446429	0.001659537523
148	0.482143	0.001695236681
148	0.517857	0.001575213432
148	0.553571	0.001473121107
148	0.589286	0.001326561907
148	0.625	0.001152006614
148	0.660714	0.001131869366
148	0.696429	0.001026518359
148	0.732143	0.001032561284
148	0.767857	0.001076129844
148	0.803571	0
148	0.839286	0
148	0.875	0
148	0.910714	0
148	0.946429	0

150	0.267857	0.0005620597368
150	0.303571	0.0008896577012
150	0.339286	0.001173776196
150	0.375	0.001404933251
150	0.410714	0.001557737691
150	0.446429	0.001659537523
150	0.482143	0.001695236681
150	0.517857	0.001575213432
150	0.553571	0.001473121107
150	0.589286	0.001326561907
150	0.625	0.001152006614
150	0.660714	0.001131869366
150	0.696429	0.001026518359
150	0.732143	0.001032561284
150	0.767857	0.001076129844
150	0.803571	0
150	0.839286	0
150	0.875	0
150	0.910714	0
150	0.946429	0

152	0.267857	0.0005620597368
152	0.303571	0.0008896577012
152	0.339286	0.001173776196
152	0.375	0.001404933251
152	0.410714	0.001557737691
152	0.446429	0.001659537523
152	0.482143	0.001695236681
152	0.517857	0.001575213432
152	0.553571	0.001473121107
152	0.589286	0.001326561907
152	0.625	0.001152006614
152	0.660714	0.001131869366
152	0.696429	0.001026518359
152	0.732143	0.001032561284
152	0.767857	0.001076129844
152	0.803571	0
152	0.839286	0
152	0.875	0
152	0.910714	0
152	0.946429	0

154	0.267857	0.0005620597368
154	0.303571	0.0008896577012
154	0.339286	0.001173776196
154	0.375	0.001404933251
154	0.410714	0.001557737691
154	0.446429	0.001659537523
154	0.482143	0.001695236681
154	0.517857	0.001575213432
154	0.553571	0.001473121107
154	0.589286	0.001326561907
154	0.625	0.001152006614
154	0.660714	0.001131869366
154	0.696429	0.001026518359
154	0.732143	0.001032561284
154	0.767857	0.001076129844
154	0.803571	0
154	0.839286	0
154	0.875	0
154	0.910714	0
154	0.946429	0

156	0.267857	0.0005620597368
156	0.303571	0.0008896577012
156	0.339286	0.001173776196
156	0.375	0.001404933251
156	0.410714	0.001557737691
156	0.446429	0.001659537523
156	0.482143	0.001695236681
156	0.517857	0.001575213432
156	0.553571	0.001473121107
156	0.589286	0.001326561907
156	0.625	0.001152006614
156	0.660714	0.001131869366
156	0.696429	0.001026518359
156	0.732143	0.001032561284
156	0.767857	0.001076129844
156	0.803571	0
156	0.839286	0
156	0.875	0
156	0.910714	0
156	0.946429	0

158	0.267857	0.0005620597368
158	0.303571	0.0008896577012
158	0.339286	0.001173776196
158	0.375	0.001404933251
158	0.410714	0.001557737691
158	0.446429	0.001659537523
158	0.482143	0.001695236681
158	0.517857	0.001575213432
158	0.553571	0.001473121107
158	0.589286	0.001326561907
158	0.625	0.001152006614
158	0.660714	0.001131869366
158	0.696429	0.001026518359
158	0.732143	0.001032561284
158	0.767857	0.001076129844
158	0.803571	0
158	0.839286	0
158	0.875	0
158	0.910714	0
158	0.946429	0

160	0.267857	0.0005620597368
160	0.303571	0.0008896577012
160	0.339286	0.001173776196
160	0.375	0.001404933251
160	0.410714	0.001557737691
160	0.446429	0.001659537523
160	0.482143	0.001695236681
160	0.517857	0.001575213432
160	0.553571	0.001473121107
160	0.589286	0.001326561907
160	0.625	0.001152006614
160	0.660714	0.001131869366
160	0.696429	0.001026518359
160	0.732143	0.001032561284
160	0.767857	0.001076129844
160	0.803571	0
160	0.839286	0
160	0.875	0
160	0.910714	0
160	0.946429	0

162	0.267857	0.0005620597368
162	0.303571	0.0008896577012
162	0.339286	0.001173776196
162	0.375	0.001404933251
162	0.410714	0.001557737691
162	0.446429	0.001659537523
162	0.482143	0.001695236681
162	0.517857	0.001575213432
162	0.553571	0.001473121107
162	0.589286	0.001326561907
162	0.625	0.001152006614
162	0.660714	0.001131869366
162	0.696429	0.001026518359
162	0.732143	0.001032561284
162	0.767857	0.001076129844
162	0.803571	0
162	0.839286	0
162	0.875	0
162	0.910714	0
162	0.946429	0

164	0.267857	0.0005620597368
164	0.303571	0.0008896577012
164	0.339286	0.001173776196
164	0.375	0.001404933251
164	0.410714	0.001557737691
164	0.446429	0.001659537523
164	0.482143	0.001695236681
164	0.517857	0.001575213432
164	0.553571	0.001473121107
164	0.589286	0.001326561907
164	0.625	0.001152006614
164	0.660714	0.001131869366
164	0.696429	0.001026518359
164	0.732143	0.001032561284
164	0.767857	0.001076129844
164	0.803571	0
164	0.839286	0
164	0.875	0
164	0.910714	0
164	0.946429	0

166	0.267857	0.0005620597368
166	0.303571	0.0008896577012
166	0.339286	0.001173776196
166	0.375	0.001404933251
166	0.410714	0.001557737691
166	0.446429	0.001659537523
166	0.482143	0.001695236681
166	0.517857	0.001575213432
166	0.553571	0.001473121107
166	0.589286	0.001326561907
166	0.625	0.001152006614
166	0.660714	0.001131869366
166	0.696429	0.001026518359
166	0.732143	0.001032561284
166	0.767857	0.001076129844
166	0.803571	0
166	0.839286	0
166	0.875	0
166	0.910714	0
166	0.946429	0

168	0.267857	0.0005620597368
168	0.303571	0.0008896577012
168	0.339286	0.001173776196
168	0.375	0.001404933251
168	0.410714	0.001557737691
168	0.446429	0.001659537523
168	0.482143	0.001695236681
168	0.517857	0.001575213432
168	0.553571	0.001473121107
168	0.589286	0.001326561907
168	0.625	0.001152006614
168	0.660714	0.001131869366
168	0.696429	0.001026518359
168	0.732143	0.001032561284
168	0.767857	0.001076129844
168	0.803571	0
168	0.839286	0
168	0.875	0
168	0.910714	0
168	0.946429	0

170	0.267857	0.0005620597368
170	0.303571	0.0008896577012
170	0.339286	0.001173776196
170	0.375	0.001404933251
170	0.410714	0.001557737691
170	0.446429	0.001659537523
170	0.482143	0.001695236681
170	0.517857	0.001575213432
170	0.553571	0.001473121107
170	0.589286	0.001326561907
170	0.625	0.001152006614
170	0.660714	0.001131869366
170	0.696429	0.001026518359
170	0.732143	0.001032561284
170	0.767857	0.001076129844
170	0.803571	0
170	0.839286	0
170	0.875	0
170	0.910714	0
170	0.946429	0

172	0.267857	0.0005620597368
172	0.303571	0.0008896577012
172	0.339286	0.001173776196
172	0.375	0.001404933251
172	0.410714	0.001557737691
172	0.446429	0.001659537523
172	0.482143	0.001695236681
172	0.517857	0.001575213432
172	0.553571	0.001473121107
172	0.589286	0.001326561907
172	0.625	0.001152006614
172	0.660714	0.001131869366
172	0.696429	0.001026518359
172	0.732143	0.001032561284
172	0.767857	0.001076129844
172	0.803571	0
172	0.839286	0
172	0.875	0
172	0.910714	0
172	0.946429	0

174	0.267857	0.0005620597368
174	0.303571	0.0008896577012
174	0.339286	0.001173776196
174	0.375	0.001404933251
174	0.410714	0.001557737691
174	0.446429	0.001659537523
174	0.482143	0.001695236681
174	0.517857	0.001575213432
174	0.553571	0.001473121107
174	0.589286	0.001326561907
174	0.625	0.001152006614
174	0.660714	0.001131869366
174	0.696429	0.001026518359
174	0.732143	0.001032561284
174	0.767857	0.001076129844
174	0.803571	0
174	0.839286	0
174	0.875	0
174	0.910714	0
174	0.946429	0

176	0.267857	0.0005620597368
176	0.303571	0.0008896577012
176	0.339286	0.001173776196
176	0.375	0.001404933251
176	0.410714	0.001557737691
176	0.446429	0.001659537523
176	0.482143	0.001695236681
176	0.517857	0.001575213432
176	0.553571	0.001473121107
176	0.589286	0.001326561907
176	0.625	0.001152006614
176	0.660714	0.001131869366
176	0.696429	0.001026518359
176	0.732143	0.001032561284
176	0.767857	0.001076129844
176	0.803571	0
176	0.839286	0
176	0.875	0
176	0.910714	0
176	0.946429	0

178	0.267857	0.0005620597368
178	0.303571	0.0008896577012
178	0.339286	0.001173776196
178	0.375	0.001404933251
178	0.410714	0.001557737691
178	0.446429	0.001659537523
178	0.482143	0.001695236681
178	0.517857	0.001575213432
178	0.553571	0.001473121107
178	0.589286	0.001326561907
178	0.625	0.001152006614
178	0.660714	0.001131869366
178	0.696429	0.001026518359
178	0.732143	0.001032561284
178	0.767857	0.001076129844
178	0.803571	0
178	0.839286	0
178	0.875	0
178	0.910714	0
178	0.946429	0

180	0.267857	0.0005620597368
180	0.303571	0.0008896577012
180	0.339286	0.001173776196
180	0.375	0.001404933251
180	0.410714	0.001557737691
180	0.446429	0.001659537523
180	0.482143	0.001695236681
180	0.517857	0.001575213432
180	0.553571	0.001473121107
180	0.589286	0.001326561907
180	0.625	0.001152006614
180	0.660714	0.001131869366
180	0.696429	0.001026518359
180	0.732143	0.001032561284
180	0.767857	0.001076129844
180	0.803571	0
180	0.839286	0
180	0.875	0
180	0.910714	0
180	0.946429	0

182	0.267857	0.0005620597368
182	0.303571	0.0008896577012
182	0.339286	0.001173776196
182	0.375	0.001404933251
182	0.410714	0.001557737691
182	0.446429	0.001659537523
182	0.482143	0.001695236681
182	0.517857	0.001575213432
182	0.553571	0.001473121107
182	0.589286	0.001326561907
182	0.625	0.001152006614
182	0.660714	0.001131869366
182	0.696429	0.001026518359
182	0.732143	0.001032561284
182	0.767857	0.001076129844
182	0.803571	0
182	0.839286	0
182	0.875	0
182	0.910714	0
182	0.946429	0

184	0.267857	0.0005620597368
184	0.303571	0.0008896577012
184	0.339286	0.001173776196
184	0.375	0.001404933251
184	0.410714	0.001557737691
184	0.446429	0.001659537523
184	0.482143	0.001695236681
184	0.517857	0.001575213432
184	0.553571	0.001473121107
184	0.589286	0.001326561907
184	0.625	0.001152006614
184	0.660714	0.001131869366
184	0.696429	0.001026518359
184	0.732143	0.001032561284
184	0.767857	0.001076129844
184	0.803571	0
184	0.839286	0
184	0.875	0
184	0.910714	0
184	0.946429	0

186	0.267857	0.0005620597368
186	0.303571	0.0008896577012
186	0.339286	0.001173776196
186	0.375	0.001404933251
186	0.410714	0.001557737691
186	0.446429	0.001659537523
186	0.482143	0.001695236681
186	0.517857	0.001575213432
186	0.553571	0.001473121107
186	0.589286	0.001326561907
186	0.625	0.001152006614
186	0.660714	0.001131869366
186	0.696429	0.001026518359
186	0.732143	0.001032561284
186	0.767857	0.001076129844
186	0.803571	0
186	0.839286	0
186	0.875	0
186	0.910714	0
186	0.946429	0

188	0.267857	0.0005620597368
188	0.303571	0.0008896577012
188	0.339286	0.001173776196
188	0.375	0.001404933251
188	0.410714	0.001557737691
188	0.446429	0.001659537523
188	0.482143	0.001695236681
188	0.517857	0.001575213432
188	0.553571	0.001473121107
188	0.589286	0.001326561907
188	0.625	0.001152006614
188	0.660714	0.001131869366
188	0.696429	0.001026518359
188	0.732143	0.001032561284
188	0.767857	0.001076129844
188	0.803571	0
188	0.839286	0
188	0.875	0
188	0.910714	0
188	0.946429	0

190	0.267857	0.0005620597368
190	0.303571	0.0008896577012
190	0.339286	0.001173776196
190	0.375	0.001404933251
190	0.410714	0.001557737691
190	0.446429	0.001659537523
190	0.482143	0.001695236681
190	0.517857	0.001575213432
190	0.553571	0.001473121107
190	0.589286	0.001326561907
190	0.625	0.001152006614
190	0.660714	0.001131869366
190	0.696429	0.001026518359
190	0.732143	0.001032561284
190	0.767857	0.001076129844
190	0.803571	0
190	0.839286	0
190	0.875	0
190	0.910714	0
190	0.946429	0

192	0.267857	0.0005620597368
192	0.303571	0.0008896577012
192	0.339286	0.001173776196
192	0.375	0.001404933251
192	0.410714	0.001557737691
192	0.446429	0.001659537523
192	0.482143	0.001695236681
192	0.517857	0.001575213432
192	0.553571	0.001473121107
192	0.589286	0.001326561907
192	0.625	0.001152006614
192	0.660714	0.001131869366
192	0.696429	0.001026518359
192	0.732143	0.001032561284
192	0.767857	0.001076129844
192	0.803571	0
192	0.839286	0
192	0.875	0
192	0.910714	0
192	0.946429	0

194	0.267857	0.0005620597368
194	0.303571	0.0008896577012
194	0.339286	0.001173776196
194	0.375	0.001404933251
194	0.410714	0.001557737691
194	0.446429	0.001659537523
194	0.482143	0.001695236681
194	0.517857	0.001575213432
194	0.553571	0.001473121107
194	0.589286	0.001326561907
194	0.625	0.001152006614
194	0.660714	0.001131869366
194	0.696429	0.001026518359
194	0.732143	0.001032561284
194	0.767857	0.001076129844
194	0.803571	0
194	0.839286	0
194	0.875	0
194	0.910714	0
194	0.946429	0

196	0.267857	0.0005620597368
196	0.303571	0.0008896577012
196	0.339286	0.001173776196
196	0.375	0.001404933251
196	0.410714	0.001557737691
196	0.446429	0.001659537523
196	0.482143	0.001695236681
196	0.517857	0.001575213432
196	0.553571	0.001473121107
196	0.589286	0.001326561907
196	0.625	0.001152006614
196	0.660714	0.001131869366
196	0.696429	0.001026518359
196	0.732143	0.001032561284
196	0.767857	0.001076129844
196	0.803571	0
196	0.839286	0
196	0.875	0
196	0.910714	0
196	0.946429	0

198	0.267857	0.0005620597368
198	0.303571	0.0008896577012
198	0.339286	0.001173776196
198	0.375	0.001404933251
198	0.410714	0.001557737691
198	0.446429	0.001659537523
198	0.482143	0.001695236681
198	0.517857	0.001575213432
198	0.553571	0.001473121107
198	0.589286	0.001326561907
198	0.625	0.001152006614
198	0.660714	0.001131869366
198	0.696429	0.001026518359
198	0.732143	0.001032561284
198	0.767857	0.001076129844
198	0.803571	0
198	0.839286	0
198	0.875	0
198	0.910714	0
198	0.946429	0

200	0.267857	0.0005620597368
200	0.303571	0.0008896577012
200	0.339286	0.001173776196
200	0.375	0.001404933251
200	0.410714	0.001557737691
200	0.446429	0.001659537523
200	0.482143	0.001695236681
200	0.517857	0.001575213432
200	0.553571	0.001473121107
200	0.589286	0.001326561907
200	0.625	0.001152006614
200	0.660714	0.001131869366
200	0.696429	0.001026518359
200	0.732143	0.001032561284
200	0.767857	0.001076129844
200	0.803571	0
200	0.839286	0
200	0.875	0
200	0.910714	0
200	0.946429	0

202	0.267857	0.0005620597368
202	0.303571	0.0008896577012
202	0.339286	0.001173776196
202	0.375	0.001404933251
202	0.410714	0.001557737691
202	0.446429	0.001659537523
202	0.482143	0.001695236681
202	0.517857	0.001575213432
202	0.553571	0.001473121107
202	0.589286	0.001326561907
202	0.625	0.001152006614
202	0.660714	0.001131869366
202	0.696429	0.001026518359
202	0.732143	0.001032561284
202	0.767857	0.001076129844
202	0.803571	0
202	0.839286	0
202	0.875	0
202	0.910714	0
202	0.946429	0

204	0.267857	0.0005620597368
204	0.303571	0.0008896577012
204	0.339286	0.001173776196
204	0.375	0.001404933251
204	0.410714	0.001557737691
204	0.446429	0.001659537523
204	0.482143	0.001695236681
204	0.517857	0.001575213432
204	0.553571	0.001473121107
204	0.589286	0.001326561907
204	0.625	0.001152006614
204	0.660714	0.001131869366
204	0.696429	0.001026518359
204	0.732143	0.001032561284
204	0.767857	0.001076129844
204	0.803571	0
204	0.839286	0
204	0.875	0
204	0.910714	0
204	0.946429	0

206	0.267857	0.0005620597368
206	0.303571	0.0008896577012
206	0.339286	0.001173776196
206	0.375	0.001404933251
206	0.410714	0.001557737691
206	0.446429	0.001659537523
206	0.482143	0.001695236681
206	0.517857	0.001575213432
206	0.553571	0.001473121107
206	0.589286	0.001326561907
206	0.625	0.001152006614
206	0.660714	0.001131869366
206	0.696429	0.001026518359
206	0.732143	0.001032561284
206	0.767857	0.001076129844
206	0.803571	0
206	0.839286	0
206	0.875	0
206	0.910714	0
206	0.946429	0

208	0.267857	0.0005620597368
208	0.303571	0.0008896577012
208	0.339286	0.001173776196
208	0.375	0.001404933251
208	0.410714	0.001557737691
208	0.446429	0.001659537523
208	0.482143	0.001695236681
208	0.517857	0.001575213432
208	0.553571	0.001473121107
208	0.589286	0.001326561907
208	0.625	0.001152006614
208	0.660714	0.001131869366
208	0.696429	0.001026518359
208	0.732143	0.001032561284
208	0.767857	0.001076129844
208	0.803571	0
208	0.839286	0
208	0.875	0
208	0.910714	0
208	0.946429	0

210	0.267857	0.0005620597368
210	0.303571	0.0008896577012
210	0.339286	0.001173776196
210	0.375	0.001404933251
210	0.410714	0.001557737691
210	0.446429	0.001659537523
210	0.482143	0.001695236681
210	0.517857	0.001575213432
210	0.553571	0.001473121107
210	0.589286	0.001326561907
210	0.625	0.001152006614
210	0.660714	0.001131869366
210	0.696429	0.001026518359
210	0.732143	0.001032561284
210	0.767857	0.001076129844
210	0.803571	0
210	0.839286	0
210	0.875	0
210	0.910714	0
210	0.946429	0

212	0.267857	0.0005620597368
212	0.303571	0.0008896577012
212	0.339286	0.001173776196
212	0.375	0.001404933251
212	0.410714	0.001557737691
212	0.446429	0.001659537523
212	0.482143	0.001695236681
212	0.517857	0.001575213432
212	0.553571	0.001473121107
212	0.589286	0.001326561907
212	0.625	0.001152006614
212	0.660714	0.001131869366
212	0.696429	0.001026518359
212	0.732143	0.001032561284
212	0.767857	0.001076129844
212	0.803571	0
212	0.839286	0
212	0.875	0
212	0.910714	0
212	0.946429	0

214	0.267857	0.0005620597368
214	0.303571	0.0008896577012
214	0.339286	0.001173776196
214	0.375	0.001404933251
214	0.410714	0.001557737691
214	0.446429	0.001659537523
214	0.482143	0.001695236681
214	0.517857	0.001575213432
214	0.553571	0.001473121107
214	0.589286	0.001326561907
214	0.625	0.001152006614
214	0.660714	0.001131869366
214	0.696429	0.001026518359
214	0.732143	0.001032561284
214	0.767857	0.001076129844
214	0.803571	0
214	0.839286	0
214	0.875	0
214	0.910714	0
214	0.946429	0

216	0.267857	0.0005620597368
216	0.303571	0.0008896577012
216	0.339286	0.001173776196
216	0.375	0.001404933251
216	0.410714	0.001557737691
216	0.446429	0.001659537523
216	0.482143	0.001695236681
216	0.517857	0.001575213432
216	0.553571	0.001473121107
216	0.589286	0.001326561907
216	0.625	0.001152006614
216	0.660714	0.001131869366
216	0.696429	0.001026518359
216	0.732143	0.001032561284
