#BB acoustic spectrum: f [Hz]        Spp [Pa^2/Hz]      Spp_u [Pa^2/Hz]     Spp_l [Pa^2/Hz]
1.7000000000e+03     1.9422174298e-10    9.3203182345e-11    1.0101856063e-10
1.7050000000e+03     3.9189849179e-09    2.1575707229e-09    1.7614141951e-09
1.7100000000e+03     6.5734532339e-11    1.9892635276e-11    4.5841897063e-11
1.7150000000e+03     1.0332595233e-10    3.3702791401e-11    6.9623160934e-11
1.7200000000e+03     2.3228684983e-09    1.2706170846e-09    1.0522514137e-09
1.7250000000e+03     6.4363664062e-11    1.1480085598e-11    5.2883578464e-11
1.7300000000e+03     6.4684796687e-09    2.4627137866e-09    4.0057658820e-09
1.7350000000e+03     7.1628472883e-11    2.1046026353e-11    5.0582446530e-11
1.7400000000e+03     4.6225792968e-10    5.9130309746e-11    4.0312761994e-10
1.7450000000e+03     7.9485754018e-11    2.2360039378e-11    5.7125714641e-11
1.7500000000e+03     1.2951155978e-10    5.8141742511e-11    7.1369817268e-11
1.7550000000e+03     3.8078233720e-10    1.9527434185e-10    1.8550799536e-10
1.7600000000e+03     4.0738035251e-10    1.8766435018e-10    2.1971600233e-10
1.7650000000e+03     1.3981927252e-10    3.2819119367e-11    1.0700015315e-10
1.7700000000e+03     1.3735935899e-10    5.2894994659e-11    8.4464364327e-11
1.7750000000e+03     1.3201200777e-10    1.2123195271e-11    1.1988881250e-10
1.7800000000e+03     8.4021999439e-11    8.1581360061e-12    7.5863863433e-11
1.7850000000e+03     1.0490199368e-10    1.9644033855e-11    8.5257959820e-11
1.7900000000e+03     6.5686860368e-10    3.2040470122e-10    3.3646390246e-10
1.7950000000e+03     1.4537295230e-10    1.7980413405e-11    1.2739253890e-10
1.8000000000e+03     7.5386967514e-07    4.1667106917e-07    3.3719860597e-07
1.8050000000e+03     1.4008409662e-10    4.1493631112e-11    9.8590465503e-11
1.8100000000e+03     8.6939296673e-10    2.6960603966e-10    5.9978692707e-10
1.8150000000e+03     2.3952294742e-10    1.3557707521e-11    2.2596523989e-10
1.8200000000e+03     5.5679597047e-09    1.6058042654e-09    3.9621554393e-09
1.8250000000e+03     5.5481304658e-09    7.6096297402e-12    5.5405208361e-09
1.8300000000e+03     3.8698472207e-11    5.8947836889e-12    3.2803688518e-11
1.8350000000e+03     3.3632598801e-10    5.1125624596e-12    3.3121342555e-10
1.8400000000e+03     3.4338739139e-11    5.5864038004e-12    2.8752335338e-11
1.8450000000e+03     3.7646620940e-11    6.2337278817e-12    3.1412893058e-11
1.8500000000e+03     4.2462945344e-11    1.0451493420e-11    3.2011451924e-11
1.8550000000e+03     1.6676386191e-10    5.9318643422e-11    1.0744521848e-10
1.8600000000e+03     7.1440933466e-10    3.8087040806e-10    3.3353892660e-10
1.8650000000e+03     1.1451280956e-10    2.2539471487e-11    9.1973338069e-11
1.8700000000e+03     1.7470427808e-10    4.5396679020e-11    1.2930759906e-10
1.8750000000e+03     5.3070578466e-11    1.0112264778e-11    4.2958313688e-11
1.8800000000e+03     1.5903041766e-10    6.6355627139e-11    9.2674790523e-11
1.8850000000e+03     4.6079789396e-11    1.2436710501e-11    3.3643078895e-11
1.8900000000e+03     6.2254549966e-11    2.2154696739e-11    4.0099853227e-11
1.8950000000e+03     5.9206900033e-11    1.6974606557e-11    4.2232293477e-11
1.9000000000e+03     1.0425409856e-09    6.8050127988e-12    1.0357359728e-09
1.9050000000e+03     3.1727642409e-11    7.0484511760e-12    2.4679191234e-11
1.9100000000e+03     1.0293940956e-10    3.9331979689e-11    6.3607429873e-11
1.9150000000e+03     2.6655652611e-10    5.9096802612e-11    2.0745972350e-10
1.9200000000e+03     3.1836732515e-11    7.9750785018e-12    2.3861654014e-11
1.9250000000e+03     5.5479494064e-11    1.3382484530e-11    4.2097009534e-11
1.9300000000e+03     1.5368097629e-10    6.9438116583e-12    1.4673716463e-10
1.9350000000e+03     4.0528103891e-10    7.5307430179e-12    3.9775029589e-10
1.9400000000e+03     1.2961598190e-08    1.2187330604e-09    1.1742865130e-08
1.9450000000e+03     1.5793071113e-10    6.1951677199e-11    9.5979033931e-11
1.9500000000e+03     7.6300078816e-11    2.4015726859e-11    5.2284351957e-11
1.9550000000e+03     1.5229948929e-10    7.7661037561e-12    1.4453338553e-10
1.9600000000e+03     1.0174752906e-10    7.0323162065e-12    9.4715212856e-11
1.9650000000e+03     4.8236699340e-11    7.7519362265e-12    4.0484763114e-11
1.9700000000e+03     5.2438278434e-11    1.4197858046e-11    3.8240420388e-11
1.9750000000e+03     2.1658944357e-09    1.1672294878e-09    9.9866494795e-10
1.9800000000e+03     1.7538615315e-09    2.8144409100e-11    1.7257171224e-09
1.9850000000e+03     1.1744396572e-09    4.7795175719e-11    1.1266444815e-09
1.9900000000e+03     9.6610797341e-11    2.2224120468e-11    7.4386676874e-11
1.9950000000e+03     1.6499588719e-10    6.4229105012e-11    1.0076678218e-10
2.0000000000e+03     7.9567384762e-09    2.9961045498e-09    4.9606339264e-09
2.0050000000e+03     1.0568634493e-10    1.0776773708e-11    9.4909571224e-11
2.0100000000e+03     1.1839113792e-10    4.9105736866e-11    6.9285401059e-11
2.0150000000e+03     4.5951199106e-11    1.3917299823e-11    3.2033899284e-11
2.0200000000e+03     1.4884737836e-10    7.1201364555e-11    7.7646013807e-11
2.0250000000e+03     3.6600519130e-11    9.4872812824e-12    2.7113237848e-11
2.0300000000e+03     8.1869514304e-11    6.1355162888e-12    7.5733998016e-11
2.0350000000e+03     3.6218809368e-11    6.1393465498e-12    3.0079462819e-11
2.0400000000e+03     5.8166034391e-10    8.3150876550e-11    4.9850946736e-10
2.0450000000e+03     5.6669351678e-10    1.8410282348e-11    5.4828323443e-10
2.0500000000e+03     7.2842885843e-09    5.4781507754e-11    7.2295070765e-09
2.0550000000e+03     5.0062519241e-10    1.8825375100e-11    4.8179981731e-10
2.0600000000e+03     1.6511131705e-10    7.8415516720e-11    8.6695800329e-11
2.0650000000e+03     6.3309835990e-11    1.2551298564e-11    5.0758537426e-11
2.0700000000e+03     5.7064188912e-11    1.2889346304e-11    4.4174842608e-11
2.0750000000e+03     3.5270519089e-10    8.8512760924e-11    2.6419242997e-10
2.0800000000e+03     1.1732010289e-09    1.1635063624e-10    1.0568503927e-09
2.0850000000e+03     5.4395377826e-11    1.7341295479e-11    3.7054082347e-11
2.0900000000e+03     2.2089712129e-10    1.0442770211e-10    1.1646941917e-10
2.0950000000e+03     1.5208718234e-09    8.2663885309e-10    6.9423297027e-10
2.1000000000e+03     5.1686092375e-11    1.6799194711e-11    3.4886897665e-11
2.1050000000e+03     3.9414006945e-11    9.9126956264e-12    2.9501311318e-11
2.1100000000e+03     4.0272070704e-10    1.3873090925e-10    2.6398979779e-10
2.1150000000e+03     1.5851532987e-10    7.4884872184e-11    8.3630457683e-11
2.1200000000e+03     5.1235659124e-11    1.7981318396e-11    3.3254340727e-11
2.1250000000e+03     2.8478979044e-10    3.5067565110e-11    2.4972222533e-10
2.1300000000e+03     9.6577920246e-09    8.6999274661e-11    9.5707927499e-09
2.1350000000e+03     6.5807995407e-11    1.9412546297e-11    4.6395449110e-11
2.1400000000e+03     4.5012068772e-11    8.9333643735e-12    3.6078704399e-11
2.1450000000e+03     3.5640961282e-11    7.3915789607e-12    2.8249382322e-11
2.1500000000e+03     6.0852946492e-11    1.3705804025e-11    4.7147142468e-11
2.1550000000e+03     4.7874787364e-11    1.4113862895e-11    3.3760924469e-11
2.1600000000e+03     1.0118640545e-10    4.0718355007e-11    6.0468050446e-11
2.1650000000e+03     2.5683823047e-10    6.3819361691e-11    1.9301886878e-10
2.1700000000e+03     4.7203473363e-11    1.7320006237e-11    2.9883467126e-11
2.1750000000e+03     6.2254763852e-10    3.3429173362e-10    2.8825590490e-10
2.1800000000e+03     1.6912950545e-10    7.8947784821e-11    9.0181720627e-11
2.1850000000e+03     5.5853609203e-11    2.2026791196e-11    3.3826818006e-11
2.1900000000e+03     4.9941686972e-11    1.7105916920e-11    3.2835770052e-11
2.1950000000e+03     6.4989909601e-11    2.7402727885e-11    3.7587181716e-11
2.2000000000e+03     8.1417233784e-11    3.1308204581e-11    5.0109029203e-11
2.2050000000e+03     8.6915754862e-11    3.0053352997e-11    5.6862401865e-11
2.2100000000e+03     5.0186779380e-10    2.6610871464e-10    2.3575907917e-10
2.2150000000e+03     4.1220660321e-11    1.0929715941e-11    3.0290944380e-11
2.2200000000e+03     2.8204466556e-11    7.0084663815e-12    2.1196000175e-11
2.2250000000e+03     2.5758063043e-11    6.6801404039e-12    1.9077922639e-11
2.2300000000e+03     3.5412377729e-11    1.0318861631e-11    2.5093516098e-11
2.2350000000e+03     1.2633340555e-09    6.8170976243e-10    5.8162429311e-10
2.2400000000e+03     3.2996117157e-11    1.0632824363e-11    2.2363292795e-11
2.2450000000e+03     7.4259394494e-10    1.5715194694e-10    5.8544199800e-10
2.2500000000e+03     2.5261561014e-11    6.4857745669e-12    1.8775786447e-11
2.2550000000e+03     3.6688903838e-11    1.2498644169e-11    2.4190259670e-11
2.2600000000e+03     7.4604196076e-11    2.8385749088e-11    4.6218446988e-11
2.2650000000e+03     3.2073652123e-11    8.5053403652e-12    2.3568311758e-11
2.2700000000e+03     3.3031129422e-11    8.2468853562e-12    2.4784244066e-11
2.2750000000e+03     4.1826603700e-11    6.5080687995e-12    3.5318534901e-11
2.2800000000e+03     9.5970774894e-11    1.2619427684e-11    8.3351347210e-11
2.2850000000e+03     1.6979863756e-10    3.4280309117e-11    1.3551832845e-10
2.2900000000e+03     1.5721598009e-10    1.1163515750e-11    1.4605246434e-10
2.2950000000e+03     1.3363424962e-10    4.0173897691e-11    9.3460351924e-11
2.3000000000e+03     4.6544905324e-11    8.4533380831e-12    3.8091567240e-11
2.3050000000e+03     5.5637774849e-11    1.1249210005e-11    4.4388564843e-11
2.3100000000e+03     4.7950796851e-10    1.7649036650e-10    3.0301760200e-10
2.3150000000e+03     6.3974991254e-11    5.1604435942e-12    5.8814547660e-11
2.3200000000e+03     4.4305726895e-11    5.1604395884e-12    3.9145287306e-11
2.3250000000e+03     2.6534757428e-11    5.3587888663e-12    2.1175968562e-11
2.3300000000e+03     1.2081190257e-10    4.2803361126e-11    7.8008541447e-11
2.3350000000e+03     2.6554926012e-11    6.2377629351e-12    2.0317163077e-11
2.3400000000e+03     3.6994247097e-11    1.0157438091e-11    2.6836809006e-11
2.3450000000e+03     1.4096244807e-10    5.3188708620e-11    8.7773739451e-11
2.3500000000e+03     6.1860479139e-11    1.7800169433e-11    4.4060309706e-11
2.3550000000e+03     3.1027616777e-10    1.4977716674e-10    1.6049900103e-10
2.3600000000e+03     6.1784518663e-11    2.2157338752e-11    3.9627179911e-11
2.3650000000e+03     2.9596538075e-11    7.8003190016e-12    2.1796219073e-11
2.3700000000e+03     2.5380549731e-11    6.1588835194e-12    1.9221666211e-11
2.3750000000e+03     2.5656284489e-11    6.2340250030e-12    1.9422259486e-11
2.3800000000e+03     2.9816838660e-11    7.1680923511e-12    2.2648746309e-11
2.3850000000e+03     3.9560876680e-11    1.2833435854e-11    2.6727440827e-11
2.3900000000e+03     7.0394034759e-10    3.7684508038e-10    3.2709526722e-10
2.3950000000e+03     2.8069930253e-10    2.7240004150e-11    2.5345929838e-10
2.4000000000e+03     3.8420476777e-11    1.1119514632e-11    2.7300962145e-11
2.4050000000e+03     3.4586866877e-11    9.6952664786e-12    2.4891600399e-11
2.4100000000e+03     4.4437406927e-11    9.5612499111e-12    3.4876157016e-11
2.4150000000e+03     3.0402954554e-10    3.3948770754e-11    2.7008077479e-10
2.4200000000e+03     1.3384181700e-10    5.4156114886e-11    7.9685702118e-11
2.4250000000e+03     3.2307556064e-11    9.1158516657e-12    2.3191704399e-11
2.4300000000e+03     1.1704229853e-10    2.1435870480e-11    9.5606428046e-11
2.4350000000e+03     2.7734399698e-11    5.9250897946e-12    2.1809309903e-11
2.4400000000e+03     5.2282559230e-07    9.8355874473e-09    5.1299000485e-07
2.4450000000e+03     2.6368999434e-11    5.2593723889e-12    2.1109627045e-11
2.4500000000e+03     4.9591626785e-11    5.8260762815e-12    4.3765550504e-11
2.4550000000e+03     2.9618770582e-11    7.3997911043e-12    2.2218979477e-11
2.4600000000e+03     2.7778969489e-11    5.5526860230e-12    2.2226283466e-11
2.4650000000e+03     2.2482014284e-11    5.1947770073e-12    1.7287237277e-11
2.4700000000e+03     2.3368837736e-11    5.3609729938e-12    1.8007864742e-11
2.4750000000e+03     2.5816789817e-11    5.9791398333e-12    1.9837649983e-11
2.4800000000e+03     4.8995312667e-09    1.7416299633e-09    3.1579013034e-09
2.4850000000e+03     4.1629652784e-11    1.0101524495e-11    3.1528128289e-11
2.4900000000e+03     1.7635976089e-10    8.0885985169e-11    9.5473775718e-11
2.4950000000e+03     5.2041877815e-11    1.9530661350e-11    3.2511216466e-11
2.5000000000e+03     4.9391663810e-11    9.4288225594e-12    3.9962841251e-11
2.5050000000e+03     2.5535707186e-11    6.8324714971e-12    1.8703235689e-11
2.5100000000e+03     3.5728072584e-11    1.0072616149e-11    2.5655456435e-11
2.5150000000e+03     3.5295308919e-10    1.8786355676e-10    1.6508953244e-10
2.5200000000e+03     8.0068676346e-11    1.1896120781e-11    6.8172555565e-11
2.5250000000e+03     2.4015826238e-11    5.8193029202e-12    1.8196523318e-11
2.5300000000e+03     2.8950121861e-11    5.9184218324e-12    2.3031700028e-11
2.5350000000e+03     5.5352079004e-11    7.8629465635e-12    4.7489132441e-11
2.5400000000e+03     3.8825653577e-11    1.0332567716e-11    2.8493085861e-11
2.5450000000e+03     2.5054858380e-11    5.9486608080e-12    1.9106197572e-11
2.5500000000e+03     2.4013510713e-11    5.5062822097e-12    1.8507228503e-11
2.5550000000e+03     1.4432106902e-10    2.5242587054e-11    1.1907848197e-10
2.5600000000e+03     2.0664765573e-09    4.7011164557e-10    1.5963649118e-09
2.5650000000e+03     3.2225254408e-11    9.3402520595e-12    2.2885002349e-11
2.5700000000e+03     2.8656624793e-10    1.4940329433e-10    1.3716295359e-10
2.5750000000e+03     9.4725891058e-11    1.2126505612e-11    8.2599385446e-11
2.5800000000e+03     4.2751678550e-11    9.6385837860e-12    3.3113094764e-11
2.5850000000e+03     9.1195938878e-11    3.9792608911e-11    5.1403329967e-11
2.5900000000e+03     1.1990460609e-10    4.7918264916e-11    7.1986341175e-11
2.5950000000e+03     1.6505020103e-09    9.0502701356e-10    7.4547499676e-10
2.6000000000e+03     3.4074303253e-11    1.1402964427e-11    2.2671338826e-11
2.6050000000e+03     2.9366578322e-11    7.2859222333e-12    2.2080656089e-11
2.6100000000e+03     2.7944473986e-11    6.0458290681e-12    2.1898644918e-11
2.6150000000e+03     2.5482965249e-11    5.9973505621e-12    1.9485614687e-11
2.6200000000e+03     5.2731914719e-11    7.3910973385e-12    4.5340817381e-11
2.6250000000e+03     2.5803195753e-11    6.4282464194e-12    1.9374949334e-11
2.6300000000e+03     8.3564233845e-09    1.4997783798e-11    8.3414256007e-09
2.6350000000e+03     6.0720618492e-11    1.5146557346e-11    4.5574061146e-11
2.6400000000e+03     6.1345835141e-11    6.1903188165e-12    5.5155516324e-11
2.6450000000e+03     3.1123324620e-11    5.5427700783e-12    2.5580554542e-11
2.6500000000e+03     2.4024035340e-11    5.5328811100e-12    1.8491154230e-11
2.6550000000e+03     2.9191770965e-11    5.9266614781e-12    2.3265109487e-11
2.6600000000e+03     2.4688201336e-08    8.9364155917e-09    1.5751785744e-08
2.6650000000e+03     3.9386978090e-11    9.8495503366e-12    2.9537427753e-11
2.6700000000e+03     5.1034143584e-11    9.4236008100e-12    4.1610542774e-11
2.6750000000e+03     1.1307411620e-10    5.2194541598e-11    6.0879574604e-11
2.6800000000e+03     7.1372734939e-11    3.1561791336e-11    3.9810943603e-11
2.6850000000e+03     5.5803954565e-11    1.6570611891e-11    3.9233342674e-11
2.6900000000e+03     2.7420410291e-11    8.1527812570e-12    1.9267629034e-11
2.6950000000e+03     2.5135394793e-11    7.1967799206e-12    1.7938614872e-11
2.7000000000e+03     2.2518451046e-11    5.8706170598e-12    1.6647833986e-11
2.7050000000e+03     3.6657936039e-11    6.1887845169e-12    3.0469151522e-11
2.7100000000e+03     2.2956692618e-11    6.3615299658e-12    1.6595162652e-11
2.7150000000e+03     2.5315549958e-11    7.7712525033e-12    1.7544297455e-11
2.7200000000e+03     4.4599787054e-11    1.8129143357e-11    2.6470643697e-11
2.7250000000e+03     2.3306047975e-06    1.2984451991e-07    2.2007602776e-06
2.7300000000e+03     9.6012131673e-11    4.2219514782e-11    5.3792616892e-11
2.7350000000e+03     3.8491389831e-11    1.1991272469e-11    2.6500117362e-11
2.7400000000e+03     1.4628712401e-10    4.7025839156e-11    9.9261284858e-11
2.7450000000e+03     6.5802206831e-11    2.8852558376e-11    3.6949648455e-11
2.7500000000e+03     1.3927647679e-09    7.4918003245e-10    6.4358473546e-10
2.7550000000e+03     6.8612762570e-11    2.0495460749e-11    4.8117301820e-11
2.7600000000e+03     5.0073626716e-11    9.7636250013e-12    4.0310001714e-11
2.7650000000e+03     3.7693004983e-11    1.0086228973e-11    2.7606776010e-11
2.7700000000e+03     2.1922827575e-10    1.1420809025e-10    1.0502018550e-10
2.7750000000e+03     1.1400125040e-10    4.0868189975e-11    7.3133060423e-11
2.7800000000e+03     1.7244306096e-10    1.5732969679e-11    1.5671009128e-10
2.7850000000e+03     2.0041517738e-10    5.7937909091e-12    1.9462138647e-10
2.7900000000e+03     2.2960840753e-11    5.5703804623e-12    1.7390460290e-11
2.7950000000e+03     2.2374817246e-11    5.5347272028e-12    1.6840090044e-11
2.8000000000e+03     2.9100882660e-10    5.3053828230e-11    2.3795499837e-10
2.8050000000e+03     3.7674339733e-11    6.9675572626e-12    3.0706782470e-11
2.8100000000e+03     6.8233614440e-11    3.0257712480e-11    3.7975901960e-11
2.8150000000e+03     4.1614116709e-11    5.9801808053e-12    3.5633935904e-11
2.8200000000e+03     3.9034420253e-11    5.6278986147e-12    3.3406521638e-11
2.8250000000e+03     2.5196460310e-11    6.6001802398e-12    1.8596280070e-11
2.8300000000e+03     2.6650589813e-11    6.5417747450e-12    2.0108815068e-11
2.8350000000e+03     3.0835554114e-10    6.8661776265e-12    3.0148936352e-10
2.8400000000e+03     3.8462991291e-10    1.3871936060e-10    2.4591055231e-10
2.8450000000e+03     2.7598407912e-11    6.7529679042e-12    2.0845440008e-11
2.8500000000e+03     3.3801691582e-11    7.0636282059e-12    2.6738063377e-11
2.8550000000e+03     3.1664198778e-11    9.7094436482e-12    2.1954755130e-11
2.8600000000e+03     1.7253082690e-10    8.3994952001e-11    8.8535874899e-11
2.8650000000e+03     1.0374737806e-10    4.4845075495e-11    5.8902302566e-11
2.8700000000e+03     8.3289419220e-11    3.9050562543e-11    4.4238856677e-11
2.8750000000e+03     2.2165093246e-10    1.6320046764e-11    2.0533088569e-10
2.8800000000e+03     8.6607273405e-11    3.7580739949e-11    4.9026533456e-11
2.8850000000e+03     2.7755245392e-11    8.6288878842e-12    1.9126357508e-11
2.8900000000e+03     3.3199446994e-11    1.1926048334e-11    2.1273398660e-11
2.8950000000e+03     3.6096355421e-11    1.0524234546e-11    2.5572120875e-11
2.9000000000e+03     4.7067127894e-11    1.0435080658e-11    3.6632047236e-11
2.9050000000e+03     7.7778600050e-11    3.6305229928e-11    4.1473370122e-11
2.9100000000e+03     3.7853682485e-10    2.0119160261e-10    1.7734522224e-10
2.9150000000e+03     5.3168193517e-10    2.8708840325e-10    2.4459353192e-10
2.9200000000e+03     4.6927741506e-11    7.9515991212e-12    3.8976142384e-11
2.9250000000e+03     7.0317674186e-11    9.7491079367e-12    6.0568566249e-11
2.9300000000e+03     5.2254899752e-11    6.6030615721e-12    4.5651838180e-11
2.9350000000e+03     6.0889465825e-11    9.8953952128e-12    5.0994070613e-11
2.9400000000e+03     3.0217298534e-11    6.6070512340e-12    2.3610247300e-11
2.9450000000e+03     1.6742411216e-09    8.7804019692e-10    7.9620092471e-10
2.9500000000e+03     4.5302115577e-10    3.3041295284e-11    4.1997986049e-10
2.9550000000e+03     2.6052052642e-11    7.1214084885e-12    1.8930644154e-11
2.9600000000e+03     3.1367267721e-11    1.0514821984e-11    2.0852445737e-11
2.9650000000e+03     9.2160851559e-10    4.9684539423e-10    4.2476312136e-10
2.9700000000e+03     8.0718177462e-11    1.5679557843e-11    6.5038619619e-11
2.9750000000e+03     2.5314731219e-11    7.2508014131e-12    1.8063929806e-11
2.9800000000e+03     2.4309546308e-11    6.3169846198e-12    1.7992561688e-11
2.9850000000e+03     3.7904981286e-11    6.3908514226e-12    3.1514129864e-11
2.9900000000e+03     4.4304647535e-11    6.7904265051e-12    3.7514221029e-11
2.9950000000e+03     3.0183392121e-11    8.7308994282e-12    2.1452492693e-11
3.0000000000e+03     6.1188847837e-09    3.3449456019e-09    2.7739391817e-09
3.0050000000e+03     5.1878697915e-11    2.2752003146e-11    2.9126694769e-11
3.0100000000e+03     2.3219193022e-10    1.2242820378e-10    1.0976372643e-10
3.0150000000e+03     4.0181001418e-11    1.1217554974e-11    2.8963446444e-11
3.0200000000e+03     5.3719467928e-11    9.1385905376e-12    4.4580877391e-11
3.0250000000e+03     2.3114126746e-11    6.4964863274e-12    1.6617640419e-11
3.0300000000e+03     2.6453184648e-11    7.6717005545e-12    1.8781484093e-11
3.0350000000e+03     1.5056817404e-09    5.2432702876e-10    9.8135471167e-10
3.0400000000e+03     6.3768302077e-11    1.1468476039e-11    5.2299826038e-11
3.0450000000e+03     2.4851648454e-11    6.4459386932e-12    1.8405709761e-11
3.0500000000e+03     2.7464567790e-11    6.1240742387e-12    2.1340493551e-11
3.0550000000e+03     2.4922142120e-11    5.9246931590e-12    1.8997448961e-11
3.0600000000e+03     1.7605612329e-10    1.2412644061e-11    1.6364347923e-10
3.0650000000e+03     3.0482047815e-11    9.8500183783e-12    2.0632029437e-11
3.0700000000e+03     6.3414837288e-11    2.8373828868e-11    3.5041008420e-11
3.0750000000e+03     5.9218286899e-11    2.5527213788e-11    3.3691073111e-11
3.0800000000e+03     1.9990320453e-10    7.4938562779e-11    1.2496464175e-10
3.0850000000e+03     2.8122723090e-11    9.3711791884e-12    1.8751543902e-11
3.0900000000e+03     2.3383436530e-11    6.7423518794e-12    1.6641084650e-11
3.0950000000e+03     2.3806969130e-11    6.7746030435e-12    1.7032366086e-11
3.1000000000e+03     3.2750928309e-11    1.1548299008e-11    2.1202629302e-11
3.1050000000e+03     9.9640219906e-11    4.5562012043e-11    5.4078207864e-11
3.1100000000e+03     2.5528536387e-11    7.5194284256e-12    1.8009107961e-11
3.1150000000e+03     2.1838128392e-11    5.7929424786e-12    1.6045185914e-11
3.1200000000e+03     2.1272511338e-11    5.4953601866e-12    1.5777151151e-11
3.1250000000e+03     2.1002861580e-11    5.3543301653e-12    1.5648531415e-11
3.1300000000e+03     2.1867275650e-11    5.7003442395e-12    1.6166931410e-11
3.1350000000e+03     4.1058664485e-11    1.2705420434e-11    2.8353244052e-11
3.1400000000e+03     2.3141377526e-11    6.2210753838e-12    1.6920302142e-11
3.1450000000e+03     2.1801957793e-11    5.7204410713e-12    1.6081516722e-11
3.1500000000e+03     2.0843282904e-11    5.3972966926e-12    1.5445986211e-11
3.1550000000e+03     2.1560886239e-11    5.7901239801e-12    1.5770762259e-11
3.1600000000e+03     3.2061159444e-11    1.0635108807e-11    2.1426050636e-11
3.1650000000e+03     6.4789803516e-11    2.9750895971e-11    3.5038907546e-11
3.1700000000e+03     2.1728028008e-11    6.0588283617e-12    1.5669199647e-11
3.1750000000e+03     2.0656315606e-11    5.4943487736e-12    1.5161966832e-11
3.1800000000e+03     2.0654914066e-11    5.4655176345e-12    1.5189396432e-11
3.1850000000e+03     2.2440954905e-11    6.4440772021e-12    1.5996877703e-11
3.1900000000e+03     6.7427314273e-10    3.6554832809e-10    3.0872481464e-10
3.1950000000e+03     2.3107723953e-11    6.7357468078e-12    1.6371977145e-11
3.2000000000e+03     2.1180888432e-11    5.5560994355e-12    1.5624788997e-11
3.2050000000e+03     2.1080557607e-11    5.4617010549e-12    1.5618856552e-11
3.2100000000e+03     2.8716372039e-11    8.6305661849e-12    2.0085805854e-11
3.2150000000e+03     3.3535399146e-10    1.1554210461e-10    2.1981188685e-10
3.2200000000e+03     2.6350988829e-11    7.8640625504e-12    1.8486926278e-11
3.2250000000e+03     5.8600921184e-10    3.1190175641e-10    2.7410745543e-10
3.2300000000e+03     2.4240828753e-11    6.7969345908e-12    1.7443894163e-11
3.2350000000e+03     2.2554196090e-11    5.6309125531e-12    1.6923283537e-11
3.2400000000e+03     2.5483762504e-11    5.8483649825e-12    1.9635397521e-11
3.2450000000e+03     5.3594415872e-11    6.8323110970e-12    4.6762104775e-11
3.2500000000e+03     4.6320392746e-11    1.7304731795e-11    2.9015660951e-11
3.2550000000e+03     1.3231263257e-09    3.8167357304e-11    1.2849589684e-09
3.2600000000e+03     8.4934658362e-11    7.9382672402e-12    7.6996391122e-11
3.2650000000e+03     2.6282911237e-11    6.8190830188e-12    1.9463828218e-11
3.2700000000e+03     2.8285459169e-11    8.1472559538e-12    2.0138203216e-11
3.2750000000e+03     2.2021064554e-09    8.0617968325e-10    1.3959267722e-09
3.2800000000e+03     6.4564805054e-11    2.8195667112e-11    3.6369137942e-11
3.2850000000e+03     1.0430950882e-10    5.0223941107e-11    5.4085567710e-11
3.2900000000e+03     3.3783255275e-11    1.0018348502e-11    2.3764906773e-11
3.2950000000e+03     3.8678133664e-11    6.0327283444e-12    3.2645405320e-11
3.3000000000e+03     3.0301687374e-10    5.3447664763e-12    2.9767210726e-10
3.3050000000e+03     2.3993635753e-11    5.5365567959e-12    1.8457078957e-11
3.3100000000e+03     4.5129252588e-11    1.3271356302e-11    3.1857896285e-11
3.3150000000e+03     2.1460606192e-11    5.0513624081e-12    1.6409243784e-11
3.3200000000e+03     2.1058428851e-11    4.9429284672e-12    1.6115500383e-11
3.3250000000e+03     2.0741848478e-11    4.8096461788e-12    1.5932202299e-11
3.3300000000e+03     2.0813906846e-11    4.8738384727e-12    1.5940068373e-11
3.3350000000e+03     2.1042350730e-11    4.8240104818e-12    1.6218340248e-11
3.3400000000e+03     2.8348998059e-11    4.8613387465e-12    2.3487659313e-11
3.3450000000e+03     2.2924842298e-11    4.8072041245e-12    1.8117638173e-11
3.3500000000e+03     2.0556676228e-11    4.8993441552e-12    1.5657332073e-11
3.3550000000e+03     2.0346531981e-11    4.9086521109e-12    1.5437879870e-11
3.3600000000e+03     2.0342066152e-11    5.0199215209e-12    1.5322144631e-11
3.3650000000e+03     2.0474677796e-11    5.1409524838e-12    1.5333725312e-11
3.3700000000e+03     2.0765901669e-11    5.2385543972e-12    1.5527347272e-11
3.3750000000e+03     2.1903483856e-11    5.7220211746e-12    1.6181462681e-11
3.3800000000e+03     2.5968336682e-11    7.1058128263e-12    1.8862523856e-11
3.3850000000e+03     2.5438790521e-07    8.8218338785e-08    1.6616956643e-07
3.3900000000e+03     9.1940015718e-10    3.3084594205e-10    5.8855421513e-10
3.3950000000e+03     4.2150153187e-11    1.2219670677e-11    2.9930482510e-11
3.4000000000e+03     3.3987770082e-11    6.5448078226e-12    2.7442962259e-11
3.4050000000e+03     2.2727897473e-11    5.9250253229e-12    1.6802872150e-11
3.4100000000e+03     2.1874107295e-11    5.7991285900e-12    1.6074978705e-11
3.4150000000e+03     2.4165024678e-11    7.1239810232e-12    1.7041043655e-11
3.4200000000e+03     1.3957727957e-10    7.0817483800e-11    6.8759795772e-11
3.4250000000e+03     2.8942485443e-11    9.5915848852e-12    1.9350900558e-11
3.4300000000e+03     2.5960043301e-11    7.1247391128e-12    1.8835304188e-11
3.4350000000e+03     2.1530474624e-11    5.4312557143e-12    1.6099218910e-11
