#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.000000      0.000000     0.000000     0.000000     0.000000     841.751590
0.000000      0.000000     0.000000     0.000000     0.000000     832.264728
0.000000      0.000000     0.000000     0.000000     0.000000     783.530490
0.000000      0.000000     0.000000     0.000000     0.000000     818.859225
0.000000      0.000000     0.000000     0.000000     0.000000     840.080407
0.000000      0.000000     0.000000     0.000000     0.000000     852.649417
0.000000      0.000000     0.000000     0.000000     0.000000     863.782724
0.000000      0.000000     0.000000     0.000000     0.000000     876.489209
0.000000      0.000000     0.000000     0.000000     0.000000     890.368658
0.000000      0.000000     0.000000     0.000000     0.000000     906.722897
0.000000      0.000000     0.000000     0.000000     0.000000     926.610870
0.000000      0.000000     0.000000     0.000000     0.000000     953.473597
0.000000      0.000000     0.000000     0.000000     0.000000     984.185990
0.000000      0.000000     0.000000     0.000000     0.000000     1088.961567
0.000000      0.000000     0.000000     0.000000     0.000000     1091.719060
0.000000      0.000000     0.000000     0.000000     0.000000     1024.031537
0.000000      0.000000     0.000000     0.000000     0.000000     1041.890934
0.000000      0.000000     0.000000     0.000000     0.000000     1067.230572
0.000000      0.000000     0.000000     0.000000     0.000000     1041.645298
