# Azimuth angle [deg]	 r/R [-]	 Coefficient [-]
66	0.553571	0.001667082009
66	0.589286	0.001491935019
66	0.625	0.001281431206
66	0.660714	0.001237279679
66	0.696429	0.001092939393
66	0.732143	0.001072095041
66	0.767857	0.001100610009
66	0.803571	0
66	0.839286	0
66	0.875	0
66	0.910714	0
66	0.946429	0

68	0.267857	0.0006111848792
68	0.303571	0.0009624684076
68	0.339286	0.001269668257
68	0.375	0.001540967477
68	0.410714	0.001734963401
68	0.446429	0.001863695015
68	0.482143	0.001912229279
68	0.517857	0.001784419664
68	0.553571	0.001667082009
68	0.589286	0.001491935019
68	0.625	0.001281431206
68	0.660714	0.001237279679
68	0.696429	0.001092939393
68	0.732143	0.001072095041
68	0.767857	0.001100610009
68	0.803571	0
68	0.839286	0
68	0.875	0
68	0.910714	0
68	0.946429	0

70	0.267857	0.0006111848792
70	0.303571	0.0009624684076
70	0.339286	0.001269668257
70	0.375	0.001540967477
70	0.410714	0.001734963401
70	0.446429	0.001863695015
70	0.482143	0.001912229279
70	0.517857	0.001784419664
70	0.553571	0.001667082009
70	0.589286	0.001491935019
70	0.625	0.001281431206
70	0.660714	0.001237279679
70	0.696429	0.001092939393
70	0.732143	0.001072095041
70	0.767857	0.001100610009
70	0.803571	0
70	0.839286	0
70	0.875	0
70	0.910714	0
70	0.946429	0

72	0.267857	0.0006111848792
72	0.303571	0.0009624684076
72	0.339286	0.001269668257
72	0.375	0.001540967477
72	0.410714	0.001734963401
72	0.446429	0.001863695015
72	0.482143	0.001912229279
72	0.517857	0.001784419664
72	0.553571	0.001667082009
72	0.589286	0.001491935019
72	0.625	0.001281431206
72	0.660714	0.001237279679
72	0.696429	0.001092939393
72	0.732143	0.001072095041
72	0.767857	0.001100610009
72	0.803571	0
72	0.839286	0
72	0.875	0
72	0.910714	0
72	0.946429	0

74	0.267857	0.0006111848792
74	0.303571	0.0009624684076
74	0.339286	0.001269668257
74	0.375	0.001540967477
74	0.410714	0.001734963401
74	0.446429	0.001863695015
74	0.482143	0.001912229279
74	0.517857	0.001784419664
74	0.553571	0.001667082009
74	0.589286	0.001491935019
74	0.625	0.001281431206
74	0.660714	0.001237279679
74	0.696429	0.001092939393
74	0.732143	0.001072095041
74	0.767857	0.001100610009
74	0.803571	0
74	0.839286	0
74	0.875	0
74	0.910714	0
74	0.946429	0

76	0.267857	0.0006111848792
76	0.303571	0.0009624684076
76	0.339286	0.001269668257
76	0.375	0.001540967477
76	0.410714	0.001734963401
76	0.446429	0.001863695015
76	0.482143	0.001912229279
76	0.517857	0.001784419664
76	0.553571	0.001667082009
76	0.589286	0.001491935019
76	0.625	0.001281431206
76	0.660714	0.001237279679
76	0.696429	0.001092939393
76	0.732143	0.001072095041
76	0.767857	0.001100610009
76	0.803571	0
76	0.839286	0
76	0.875	0
76	0.910714	0
76	0.946429	0

78	0.267857	0.0006111848792
78	0.303571	0.0009624684076
78	0.339286	0.001269668257
78	0.375	0.001540967477
78	0.410714	0.001734963401
78	0.446429	0.001863695015
78	0.482143	0.001912229279
78	0.517857	0.001784419664
78	0.553571	0.001667082009
78	0.589286	0.001491935019
78	0.625	0.001281431206
78	0.660714	0.001237279679
78	0.696429	0.001092939393
78	0.732143	0.001072095041
78	0.767857	0.001100610009
78	0.803571	0
78	0.839286	0
78	0.875	0
78	0.910714	0
78	0.946429	0

80	0.267857	0.0006111848792
80	0.303571	0.0009624684076
80	0.339286	0.001269668257
80	0.375	0.001540967477
80	0.410714	0.001734963401
80	0.446429	0.001863695015
80	0.482143	0.001912229279
80	0.517857	0.001784419664
80	0.553571	0.001667082009
80	0.589286	0.001491935019
80	0.625	0.001281431206
80	0.660714	0.001237279679
80	0.696429	0.001092939393
80	0.732143	0.001072095041
80	0.767857	0.001100610009
80	0.803571	0
80	0.839286	0
80	0.875	0
80	0.910714	0
80	0.946429	0

82	0.267857	0.0006111848792
82	0.303571	0.0009624684076
82	0.339286	0.001269668257
82	0.375	0.001540967477
82	0.410714	0.001734963401
82	0.446429	0.001863695015
82	0.482143	0.001912229279
82	0.517857	0.001784419664
82	0.553571	0.001667082009
82	0.589286	0.001491935019
82	0.625	0.001281431206
82	0.660714	0.001237279679
82	0.696429	0.001092939393
82	0.732143	0.001072095041
82	0.767857	0.001100610009
82	0.803571	0
82	0.839286	0
82	0.875	0
82	0.910714	0
82	0.946429	0

84	0.267857	0.0006111848792
84	0.303571	0.0009624684076
84	0.339286	0.001269668257
84	0.375	0.001540967477
84	0.410714	0.001734963401
84	0.446429	0.001863695015
84	0.482143	0.001912229279
84	0.517857	0.001784419664
84	0.553571	0.001667082009
84	0.589286	0.001491935019
84	0.625	0.001281431206
84	0.660714	0.001237279679
84	0.696429	0.001092939393
84	0.732143	0.001072095041
84	0.767857	0.001100610009
84	0.803571	0
84	0.839286	0
84	0.875	0
84	0.910714	0
84	0.946429	0

86	0.267857	0.0006111848792
86	0.303571	0.0009624684076
86	0.339286	0.001269668257
86	0.375	0.001540967477
86	0.410714	0.001734963401
86	0.446429	0.001863695015
86	0.482143	0.001912229279
86	0.517857	0.001784419664
86	0.553571	0.001667082009
86	0.589286	0.001491935019
86	0.625	0.001281431206
86	0.660714	0.001237279679
86	0.696429	0.001092939393
86	0.732143	0.001072095041
86	0.767857	0.001100610009
86	0.803571	0
86	0.839286	0
86	0.875	0
86	0.910714	0
86	0.946429	0

88	0.267857	0.0006111848792
88	0.303571	0.0009624684076
88	0.339286	0.001269668257
88	0.375	0.001540967477
88	0.410714	0.001734963401
88	0.446429	0.001863695015
88	0.482143	0.001912229279
88	0.517857	0.001784419664
88	0.553571	0.001667082009
