# Azimuth angle [deg]	 r/R [-]	 Coefficient [-]
108	0.803571	0
108	0.839286	0
108	0.875	0
108	0.910714	0
108	0.946429	0

110	0.267857	0.01247539902
110	0.303571	0.02152188844
110	0.339286	0.02889897965
110	0.375	0.03521791114
110	0.410714	0.03986566953
110	0.446429	0.04311019811
110	0.482143	0.04458059803
110	0.517857	0.04224876685
110	0.553571	0.03944150076
110	0.589286	0.03460913506
110	0.625	0.02739108404
110	0.660714	0.0237221705
110	0.696429	0.01518483374
110	0.732143	0.009802639654
110	0.767857	0.004150563344
110	0.803571	0
110	0.839286	0
110	0.875	0
110	0.910714	0
110	0.946429	0

112	0.267857	0.01247539902
112	0.303571	0.02152188844
112	0.339286	0.02889897965
112	0.375	0.03521791114
112	0.410714	0.03986566953
112	0.446429	0.04311019811
112	0.482143	0.04458059803
112	0.517857	0.04224876685
112	0.553571	0.03944150076
112	0.589286	0.03460913506
112	0.625	0.02739108404
112	0.660714	0.0237221705
112	0.696429	0.01518483374
112	0.732143	0.009802639654
112	0.767857	0.004150563344
112	0.803571	0
112	0.839286	0
112	0.875	0
112	0.910714	0
112	0.946429	0

114	0.267857	0.01247539902
114	0.303571	0.02152188844
114	0.339286	0.02889897965
114	0.375	0.03521791114
114	0.410714	0.03986566953
114	0.446429	0.04311019811
114	0.482143	0.04458059803
114	0.517857	0.04224876685
114	0.553571	0.03944150076
114	0.589286	0.03460913506
114	0.625	0.02739108404
114	0.660714	0.0237221705
114	0.696429	0.01518483374
114	0.732143	0.009802639654
114	0.767857	0.004150563344
114	0.803571	0
114	0.839286	0
114	0.875	0
114	0.910714	0
114	0.946429	0

116	0.267857	0.01247539902
116	0.303571	0.02152188844
116	0.339286	0.02889897965
116	0.375	0.03521791114
116	0.410714	0.03986566953
116	0.446429	0.04311019811
116	0.482143	0.04458059803
116	0.517857	0.04224876685
116	0.553571	0.03944150076
116	0.589286	0.03460913506
116	0.625	0.02739108404
116	0.660714	0.0237221705
116	0.696429	0.01518483374
116	0.732143	0.009802639654
116	0.767857	0.004150563344
116	0.803571	0
116	0.839286	0
116	0.875	0
116	0.910714	0
116	0.946429	0

118	0.267857	0.01247539902
118	0.303571	0.02152188844
118	0.339286	0.02889897965
118	0.375	0.03521791114
118	0.410714	0.03986566953
118	0.446429	0.04311019811
118	0.482143	0.04458059803
118	0.517857	0.04224876685
118	0.553571	0.03944150076
118	0.589286	0.03460913506
118	0.625	0.02739108404
118	0.660714	0.0237221705
118	0.696429	0.01518483374
118	0.732143	0.009802639654
118	0.767857	0.004150563344
118	0.803571	0
118	0.839286	0
118	0.875	0
118	0.910714	0
118	0.946429	0

120	0.267857	0.01247539902
120	0.303571	0.02152188844
120	0.339286	0.02889897965
120	0.375	0.03521791114
120	0.410714	0.03986566953
120	0.446429	0.04311019811
120	0.482143	0.04458059803
120	0.517857	0.04224876685
120	0.553571	0.03944150076
120	0.589286	0.03460913506
120	0.625	0.02739108404
120	0.660714	0.0237221705
120	0.696429	0.01518483374
120	0.732143	0.009802639654
120	0.767857	0.004150563344
120	0.803571	0
120	0.839286	0
120	0.875	0
120	0.910714	0
120	0.946429	0

122	0.267857	0.01247539902
122	0.303571	0.02152188844
122	0.339286	0.02889897965
122	0.375	0.03521791114
122	0.410714	0.03986566953
122	0.446429	0.04311019811
122	0.482143	0.04458059803
122	0.517857	0.04224876685
122	0.553571	0.03944150076
122	0.589286	0.03460913506
122	0.625	0.02739108404
122	0.660714	0.0237221705
122	0.696429	0.01518483374
122	0.732143	0.009802639654
122	0.767857	0.004150563344
122	0.803571	0
122	0.839286	0
122	0.875	0
122	0.910714	0
122	0.946429	0

124	0.267857	0.01247539902
124	0.303571	0.02152188844
124	0.339286	0.02889897965
124	0.375	0.03521791114
124	0.410714	0.03986566953
124	0.446429	0.04311019811
124	0.482143	0.04458059803
124	0.517857	0.04224876685
124	0.553571	0.03944150076
124	0.589286	0.03460913506
124	0.625	0.02739108404
124	0.660714	0.0237221705
124	0.696429	0.01518483374
124	0.732143	0.009802639654
124	0.767857	0.004150563344
124	0.803571	0
124	0.839286	0
124	0.875	0
124	0.910714	0
124	0.946429	0

126	0.267857	0.01247539902
126	0.303571	0.02152188844
126	0.339286	0.02889897965
126	0.375	0.03521791114
126	0.410714	0.03986566953
126	0.446429	0.04311019811
126	0.482143	0.04458059803
126	0.517857	0.04224876685
126	0.553571	0.03944150076
126	0.589286	0.03460913506
126	0.625	0.02739108404
126	0.660714	0.0237221705
126	0.696429	0.01518483374
126	0.732143	0.009802639654
126	0.767857	0.004150563344
126	0.803571	0
126	0.839286	0
126	0.875	0
126	0.910714	0
126	0.946429	0

128	0.267857	0.01247539902
128	0.303571	0.02152188844
128	0.339286	0.02889897965
128	0.375	0.03521791114
128	0.410714	0.03986566953
128	0.446429	0.04311019811
128	0.482143	0.04458059803
128	0.517857	0.04224876685
128	0.553571	0.03944150076
128	0.589286	0.03460913506
128	0.625	0.02739108404
128	0.660714	0.0237221705
128	0.696429	0.01518483374
128	0.732143	0.009802639654
128	0.767857	0.004150563344
128	0.803571	0
128	0.839286	0
128	0.875	0
128	0.910714	0
128	0.946429	0

130	0.267857	0.01247539902
130	0.303571	0.02152188844
130	0.339286	0.02889897965
130	0.375	0.03521791114
130	0.410714	0.03986566953
130	0.446429	0.04311019811
130	0.482143	0.04458059803
130	0.517857	0.04224876685
130	0.553571	0.03944150076
130	0.589286	0.03460913506
130	0.625	0.02739108404
130	0.660714	0.0237221705
130	0.696429	0.01518483374
130	0.732143	0.009802639654
130	0.767857	0.004150563344
130	0.803571	0
130	0.839286	0
130	0.875	0
130	0.910714	0
130	0.946429	0

132	0.267857	0.01247539902
132	0.303571	0.02152188844
132	0.339286	0.02889897965
132	0.375	0.03521791114
132	0.410714	0.03986566953
132	0.446429	0.04311019811
132	0.482143	0.04458059803
132	0.517857	0.04224876685
132	0.553571	0.03944150076
132	0.589286	0.03460913506
132	0.625	0.02739108404
132	0.660714	0.0237221705
132	0.696429	0.01518483374
132	0.732143	0.009802639654
132	0.767857	0.004150563344
132	0.803571	0
132	0.839286	0
132	0.875	0
132	0.910714	0
132	0.946429	0

134	0.267857	0.01247539902
134	0.303571	0.02152188844
134	0.339286	0.02889897965
134	0.375	0.03521791114
134	0.410714	0.03986566953
134	0.446429	0.04311019811
134	0.482143	0.04458059803
134	0.517857	0.04224876685
134	0.553571	0.03944150076
134	0.589286	0.03460913506
134	0.625	0.02739108404
134	0.660714	0.0237221705
134	0.696429	0.01518483374
134	0.732143	0.009802639654
134	0.767857	0.004150563344
134	0.803571	0
134	0.839286	0
134	0.875	0
134	0.910714	0
134	0.946429	0

136	0.267857	0.01247539902
136	0.303571	0.02152188844
136	0.339286	0.02889897965
136	0.375	0.03521791114
136	0.410714	0.03986566953
136	0.446429	0.04311019811
136	0.482143	0.04458059803
136	0.517857	0.04224876685
136	0.553571	0.03944150076
136	0.589286	0.03460913506
136	0.625	0.02739108404
136	0.660714	0.0237221705
136	0.696429	0.01518483374
136	0.732143	0.009802639654
136	0.767857	0.004150563344
136	0.803571	0
136	0.839286	0
136	0.875	0
136	0.910714	0
136	0.946429	0

138	0.267857	0.01247539902
138	0.303571	0.02152188844
138	0.339286	0.02889897965
138	0.375	0.03521791114
138	0.410714	0.03986566953
138	0.446429	0.04311019811
138	0.482143	0.04458059803
138	0.517857	0.04224876685
138	0.553571	0.03944150076
138	0.589286	0.03460913506
138	0.625	0.02739108404
138	0.660714	0.0237221705
138	0.696429	0.01518483374
138	0.732143	0.009802639654
138	0.767857	0.004150563344
138	0.803571	0
138	0.839286	0
138	0.875	0
138	0.910714	0
138	0.946429	0

140	0.267857	0.01247539902
140	0.303571	0.02152188844
140	0.339286	0.02889897965
140	0.375	0.03521791114
140	0.410714	0.03986566953
140	0.446429	0.04311019811
140	0.482143	0.04458059803
140	0.517857	0.04224876685
140	0.553571	0.03944150076
140	0.589286	0.03460913506
140	0.625	0.02739108404
140	0.660714	0.0237221705
140	0.696429	0.01518483374
140	0.732143	0.009802639654
140	0.767857	0.004150563344
140	0.803571	0
140	0.839286	0
140	0.875	0
140	0.910714	0
140	0.946429	0

142	0.267857	0.01247539902
142	0.303571	0.02152188844
142	0.339286	0.02889897965
142	0.375	0.03521791114
142	0.410714	0.03986566953
142	0.446429	0.04311019811
142	0.482143	0.04458059803
142	0.517857	0.04224876685
142	0.553571	0.03944150076
142	0.589286	0.03460913506
142	0.625	0.02739108404
142	0.660714	0.0237221705
142	0.696429	0.01518483374
142	0.732143	0.009802639654
142	0.767857	0.004150563344
142	0.803571	0
142	0.839286	0
142	0.875	0
142	0.910714	0
142	0.946429	0

144	0.267857	0.01247539902
144	0.303571	0.02152188844
144	0.339286	0.02889897965
144	0.375	0.03521791114
144	0.410714	0.03986566953
144	0.446429	0.04311019811
144	0.482143	0.04458059803
144	0.517857	0.04224876685
144	0.553571	0.03944150076
144	0.589286	0.03460913506
144	0.625	0.02739108404
144	0.660714	0.0237221705
144	0.696429	0.01518483374
144	0.732143	0.009802639654
144	0.767857	0.004150563344
144	0.803571	0
144	0.839286	0
144	0.875	0
144	0.910714	0
144	0.946429	0

146	0.267857	0.01247539902
146	0.303571	0.02152188844
146	0.339286	0.02889897965
146	0.375	0.03521791114
146	0.410714	0.03986566953
146	0.446429	0.04311019811
146	0.482143	0.04458059803
146	0.517857	0.04224876685
146	0.553571	0.03944150076
146	0.589286	0.03460913506
146	0.625	0.02739108404
146	0.660714	0.0237221705
146	0.696429	0.01518483374
146	0.732143	0.009802639654
146	0.767857	0.004150563344
146	0.803571	0
146	0.839286	0
146	0.875	0
146	0.910714	0
146	0.946429	0

148	0.267857	0.01247539902
148	0.303571	0.02152188844
148	0.339286	0.02889897965
148	0.375	0.03521791114
148	0.410714	0.03986566953
148	0.446429	0.04311019811
148	0.482143	0.04458059803
148	0.517857	0.04224876685
148	0.553571	0.03944150076
148	0.589286	0.03460913506
148	0.625	0.02739108404
148	0.660714	0.0237221705
148	0.696429	0.01518483374
148	0.732143	0.009802639654
148	0.767857	0.004150563344
148	0.803571	0
148	0.839286	0
148	0.875	0
148	0.910714	0
148	0.946429	0

150	0.267857	0.01247539902
150	0.303571	0.02152188844
150	0.339286	0.02889897965
150	0.375	0.03521791114
150	0.410714	0.03986566953
150	0.446429	0.04311019811
150	0.482143	0.04458059803
150	0.517857	0.04224876685
150	0.553571	0.03944150076
150	0.589286	0.03460913506
150	0.625	0.02739108404
150	0.660714	0.0237221705
150	0.696429	0.01518483374
150	0.732143	0.009802639654
150	0.767857	0.004150563344
150	0.803571	0
150	0.839286	0
150	0.875	0
150	0.910714	0
150	0.946429	0

152	0.267857	0.01247539902
152	0.303571	0.02152188844
152	0.339286	0.02889897965
152	0.375	0.03521791114
152	0.410714	0.03986566953
152	0.446429	0.04311019811
152	0.482143	0.04458059803
152	0.517857	0.04224876685
152	0.553571	0.03944150076
152	0.589286	0.03460913506
152	0.625	0.02739108404
152	0.660714	0.0237221705
152	0.696429	0.01518483374
152	0.732143	0.009802639654
152	0.767857	0.004150563344
152	0.803571	0
152	0.839286	0
152	0.875	0
152	0.910714	0
152	0.946429	0

154	0.267857	0.01247539902
154	0.303571	0.02152188844
154	0.339286	0.02889897965
154	0.375	0.03521791114
154	0.410714	0.03986566953
154	0.446429	0.04311019811
154	0.482143	0.04458059803
154	0.517857	0.04224876685
154	0.553571	0.03944150076
154	0.589286	0.03460913506
154	0.625	0.02739108404
154	0.660714	0.0237221705
154	0.696429	0.01518483374
154	0.732143	0.009802639654
154	0.767857	0.004150563344
154	0.803571	0
154	0.839286	0
154	0.875	0
154	0.910714	0
154	0.946429	0

156	0.267857	0.01247539902
156	0.303571	0.02152188844
156	0.339286	0.02889897965
156	0.375	0.03521791114
156	0.410714	0.03986566953
156	0.446429	0.04311019811
156	0.482143	0.04458059803
156	0.517857	0.04224876685
156	0.553571	0.03944150076
156	0.589286	0.03460913506
156	0.625	0.02739108404
156	0.660714	0.0237221705
156	0.696429	0.01518483374
156	0.732143	0.009802639654
156	0.767857	0.004150563344
156	0.803571	0
156	0.839286	0
156	0.875	0
156	0.910714	0
156	0.946429	0

158	0.267857	0.01247539902
158	0.303571	0.02152188844
158	0.339286	0.02889897965
158	0.375	0.03521791114
158	0.410714	0.03986566953
158	0.446429	0.04311019811
158	0.482143	0.04458059803
158	0.517857	0.04224876685
158	0.553571	0.03944150076
158	0.589286	0.03460913506
158	0.625	0.02739108404
158	0.660714	0.0237221705
158	0.696429	0.01518483374
158	0.732143	0.009802639654
158	0.767857	0.004150563344
158	0.803571	0
158	0.839286	0
158	0.875	0
158	0.910714	0
158	0.946429	0

160	0.267857	0.01247539902
160	0.303571	0.02152188844
160	0.339286	0.02889897965
160	0.375	0.03521791114
160	0.410714	0.03986566953
160	0.446429	0.04311019811
160	0.482143	0.04458059803
160	0.517857	0.04224876685
160	0.553571	0.03944150076
160	0.589286	0.03460913506
160	0.625	0.02739108404
160	0.660714	0.0237221705
160	0.696429	0.01518483374
160	0.732143	0.009802639654
160	0.767857	0.004150563344
160	0.803571	0
160	0.839286	0
160	0.875	0
160	0.910714	0
160	0.946429	0

162	0.267857	0.01247539902
162	0.303571	0.02152188844
162	0.339286	0.02889897965
162	0.375	0.03521791114
162	0.410714	0.03986566953
162	0.446429	0.04311019811
162	0.482143	0.04458059803
162	0.517857	0.04224876685
162	0.553571	0.03944150076
162	0.589286	0.03460913506
162	0.625	0.02739108404
162	0.660714	0.0237221705
162	0.696429	0.01518483374
162	0.732143	0.009802639654
162	0.767857	0.004150563344
162	0.803571	0
162	0.839286	0
162	0.875	0
162	0.910714	0
162	0.946429	0

164	0.267857	0.01247539902
164	0.303571	0.02152188844
164	0.339286	0.02889897965
164	0.375	0.03521791114
164	0.410714	0.03986566953
164	0.446429	0.04311019811
164	0.482143	0.04458059803
164	0.517857	0.04224876685
164	0.553571	0.03944150076
164	0.589286	0.03460913506
164	0.625	0.02739108404
164	0.660714	0.0237221705
164	0.696429	0.01518483374
164	0.732143	0.009802639654
164	0.767857	0.004150563344
164	0.803571	0
164	0.839286	0
164	0.875	0
164	0.910714	0
164	0.946429	0

166	0.267857	0.01247539902
166	0.303571	0.02152188844
166	0.339286	0.02889897965
166	0.375	0.03521791114
166	0.410714	0.03986566953
166	0.446429	0.04311019811
166	0.482143	0.04458059803
166	0.517857	0.04224876685
166	0.553571	0.03944150076
166	0.589286	0.03460913506
166	0.625	0.02739108404
166	0.660714	0.0237221705
166	0.696429	0.01518483374
166	0.732143	0.009802639654
166	0.767857	0.004150563344
166	0.803571	0
166	0.839286	0
166	0.875	0
166	0.910714	0
166	0.946429	0

168	0.267857	0.01247539902
168	0.303571	0.02152188844
168	0.339286	0.02889897965
168	0.375	0.03521791114
168	0.410714	0.03986566953
168	0.446429	0.04311019811
168	0.482143	0.04458059803
168	0.517857	0.04224876685
168	0.553571	0.03944150076
168	0.589286	0.03460913506
168	0.625	0.02739108404
168	0.660714	0.0237221705
168	0.696429	0.01518483374
168	0.732143	0.009802639654
168	0.767857	0.004150563344
168	0.803571	0
168	0.839286	0
168	0.875	0
168	0.910714	0
168	0.946429	0

170	0.267857	0.01247539902
170	0.303571	0.02152188844
170	0.339286	0.02889897965
170	0.375	0.03521791114
170	0.410714	0.03986566953
170	0.446429	0.04311019811
170	0.482143	0.04458059803
170	0.517857	0.04224876685
170	0.553571	0.03944150076
170	0.589286	0.03460913506
170	0.625	0.02739108404
170	0.660714	0.0237221705
170	0.696429	0.01518483374
170	0.732143	0.009802639654
170	0.767857	0.004150563344
170	0.803571	0
170	0.839286	0
170	0.875	0
170	0.910714	0
170	0.946429	0

172	0.267857	0.01247539902
172	0.303571	0.02152188844
172	0.339286	0.02889897965
172	0.375	0.03521791114
172	0.410714	0.03986566953
172	0.446429	0.04311019811
172	0.482143	0.04458059803
172	0.517857	0.04224876685
172	0.553571	0.03944150076
172	0.589286	0.03460913506
172	0.625	0.02739108404
172	0.660714	0.0237221705
172	0.696429	0.01518483374
172	0.732143	0.009802639654
172	0.767857	0.004150563344
172	0.803571	0
172	0.839286	0
172	0.875	0
172	0.910714	0
172	0.946429	0

174	0.267857	0.01247539902
174	0.303571	0.02152188844
174	0.339286	0.02889897965
174	0.375	0.03521791114
174	0.410714	0.03986566953
174	0.446429	0.04311019811
174	0.482143	0.04458059803
174	0.517857	0.04224876685
174	0.553571	0.03944150076
174	0.589286	0.03460913506
174	0.625	0.02739108404
174	0.660714	0.0237221705
174	0.696429	0.01518483374
174	0.732143	0.009802639654
174	0.767857	0.004150563344
174	0.803571	0
174	0.839286	0
174	0.875	0
174	0.910714	0
174	0.946429	0

176	0.267857	0.01247539902
176	0.303571	0.02152188844
176	0.339286	0.02889897965
176	0.375	0.03521791114
176	0.410714	0.03986566953
176	0.446429	0.04311019811
176	0.482143	0.04458059803
176	0.517857	0.04224876685
176	0.553571	0.03944150076
176	0.589286	0.03460913506
176	0.625	0.02739108404
176	0.660714	0.0237221705
176	0.696429	0.01518483374
176	0.732143	0.009802639654
176	0.767857	0.004150563344
176	0.803571	0
176	0.839286	0
176	0.875	0
176	0.910714	0
176	0.946429	0

178	0.267857	0.01247539902
178	0.303571	0.02152188844
178	0.339286	0.02889897965
178	0.375	0.03521791114
178	0.410714	0.03986566953
178	0.446429	0.04311019811
178	0.482143	0.04458059803
178	0.517857	0.04224876685
178	0.553571	0.03944150076
178	0.589286	0.03460913506
178	0.625	0.02739108404
178	0.660714	0.0237221705
178	0.696429	0.01518483374
178	0.732143	0.009802639654
178	0.767857	0.004150563344
178	0.803571	0
178	0.839286	0
178	0.875	0
178	0.910714	0
178	0.946429	0

180	0.267857	0.01247539902
180	0.303571	0.02152188844
180	0.339286	0.02889897965
180	0.375	0.03521791114
180	0.410714	0.03986566953
180	0.446429	0.04311019811
180	0.482143	0.04458059803
180	0.517857	0.04224876685
180	0.553571	0.03944150076
180	0.589286	0.03460913506
180	0.625	0.02739108404
180	0.660714	0.0237221705
180	0.696429	0.01518483374
180	0.732143	0.009802639654
180	0.767857	0.004150563344
180	0.803571	0
180	0.839286	0
180	0.875	0
180	0.910714	0
180	0.946429	0

182	0.267857	0.01247539902
182	0.303571	0.02152188844
182	0.339286	0.02889897965
182	0.375	0.03521791114
182	0.410714	0.03986566953
182	0.446429	0.04311019811
182	0.482143	0.04458059803
182	0.517857	0.04224876685
182	0.553571	0.03944150076
182	0.589286	0.03460913506
182	0.625	0.02739108404
182	0.660714	0.0237221705
182	0.696429	0.01518483374
182	0.732143	0.009802639654
182	0.767857	0.004150563344
182	0.803571	0
182	0.839286	0
182	0.875	0
182	0.910714	0
182	0.946429	0

184	0.267857	0.01247539902
184	0.303571	0.02152188844
184	0.339286	0.02889897965
184	0.375	0.03521791114
184	0.410714	0.03986566953
184	0.446429	0.04311019811
184	0.482143	0.04458059803
184	0.517857	0.04224876685
184	0.553571	0.03944150076
184	0.589286	0.03460913506
184	0.625	0.02739108404
184	0.660714	0.0237221705
184	0.696429	0.01518483374
184	0.732143	0.009802639654
184	0.767857	0.004150563344
184	0.803571	0
184	0.839286	0
184	0.875	0
184	0.910714	0
184	0.946429	0

186	0.267857	0.01247539902
186	0.303571	0.02152188844
186	0.339286	0.02889897965
186	0.375	0.03521791114
186	0.410714	0.03986566953
186	0.446429	0.04311019811
186	0.482143	0.04458059803
186	0.517857	0.04224876685
186	0.553571	0.03944150076
186	0.589286	0.03460913506
186	0.625	0.02739108404
186	0.660714	0.0237221705
186	0.696429	0.01518483374
186	0.732143	0.009802639654
186	0.767857	0.004150563344
186	0.803571	0
186	0.839286	0
186	0.875	0
186	0.910714	0
186	0.946429	0

188	0.267857	0.01247539902
188	0.303571	0.02152188844
188	0.339286	0.02889897965
188	0.375	0.03521791114
188	0.410714	0.03986566953
188	0.446429	0.04311019811
188	0.482143	0.04458059803
188	0.517857	0.04224876685
188	0.553571	0.03944150076
188	0.589286	0.03460913506
188	0.625	0.02739108404
188	0.660714	0.0237221705
188	0.696429	0.01518483374
188	0.732143	0.009802639654
188	0.767857	0.004150563344
188	0.803571	0
188	0.839286	0
188	0.875	0
188	0.910714	0
188	0.946429	0

190	0.267857	0.01247539902
190	0.303571	0.02152188844
190	0.339286	0.02889897965
190	0.375	0.03521791114
190	0.410714	0.03986566953
190	0.446429	0.04311019811
190	0.482143	0.04458059803
190	0.517857	0.04224876685
190	0.553571	0.03944150076
190	0.589286	0.03460913506
190	0.625	0.02739108404
190	0.660714	0.0237221705
190	0.696429	0.01518483374
190	0.732143	0.009802639654
190	0.767857	0.004150563344
190	0.803571	0
190	0.839286	0
190	0.875	0
190	0.910714	0
190	0.946429	0

192	0.267857	0.01247539902
192	0.303571	0.02152188844
192	0.339286	0.02889897965
192	0.375	0.03521791114
192	0.410714	0.03986566953
192	0.446429	0.04311019811
192	0.482143	0.04458059803
192	0.517857	0.04224876685
192	0.553571	0.03944150076
192	0.589286	0.03460913506
192	0.625	0.02739108404
192	0.660714	0.0237221705
192	0.696429	0.01518483374
192	0.732143	0.009802639654
192	0.767857	0.004150563344
192	0.803571	0
192	0.839286	0
192	0.875	0
192	0.910714	0
192	0.946429	0

194	0.267857	0.01247539902
194	0.303571	0.02152188844
194	0.339286	0.02889897965
194	0.375	0.03521791114
194	0.410714	0.03986566953
194	0.446429	0.04311019811
194	0.482143	0.04458059803
194	0.517857	0.04224876685
194	0.553571	0.03944150076
194	0.589286	0.03460913506
194	0.625	0.02739108404
194	0.660714	0.0237221705
194	0.696429	0.01518483374
194	0.732143	0.009802639654
194	0.767857	0.004150563344
194	0.803571	0
194	0.839286	0
194	0.875	0
194	0.910714	0
194	0.946429	0

196	0.267857	0.01247539902
196	0.303571	0.02152188844
196	0.339286	0.02889897965
196	0.375	0.03521791114
196	0.410714	0.03986566953
196	0.446429	0.04311019811
196	0.482143	0.04458059803
196	0.517857	0.04224876685
196	0.553571	0.03944150076
196	0.589286	0.03460913506
196	0.625	0.02739108404
196	0.660714	0.0237221705
196	0.696429	0.01518483374
196	0.732143	0.009802639654
196	0.767857	0.004150563344
196	0.803571	0
196	0.839286	0
196	0.875	0
196	0.910714	0
196	0.946429	0

198	0.267857	0.01247539902
198	0.303571	0.02152188844
198	0.339286	0.02889897965
198	0.375	0.03521791114
198	0.410714	0.03986566953
198	0.446429	0.04311019811
198	0.482143	0.04458059803
198	0.517857	0.04224876685
198	0.553571	0.03944150076
198	0.589286	0.03460913506
198	0.625	0.02739108404
198	0.660714	0.0237221705
198	0.696429	0.01518483374
198	0.732143	0.009802639654
198	0.767857	0.004150563344
198	0.803571	0
198	0.839286	0
198	0.875	0
198	0.910714	0
198	0.946429	0

200	0.267857	0.01247539902
200	0.303571	0.02152188844
200	0.339286	0.02889897965
200	0.375	0.03521791114
200	0.410714	0.03986566953
200	0.446429	0.04311019811
200	0.482143	0.04458059803
200	0.517857	0.04224876685
200	0.553571	0.03944150076
200	0.589286	0.03460913506
200	0.625	0.02739108404
200	0.660714	0.0237221705
200	0.696429	0.01518483374
200	0.732143	0.009802639654
200	0.767857	0.004150563344
200	0.803571	0
200	0.839286	0
200	0.875	0
200	0.910714	0
200	0.946429	0

202	0.267857	0.01247539902
202	0.303571	0.02152188844
202	0.339286	0.02889897965
202	0.375	0.03521791114
202	0.410714	0.03986566953
202	0.446429	0.04311019811
202	0.482143	0.04458059803
202	0.517857	0.04224876685
202	0.553571	0.03944150076
202	0.589286	0.03460913506
202	0.625	0.02739108404
202	0.660714	0.0237221705
202	0.696429	0.01518483374
202	0.732143	0.009802639654
202	0.767857	0.004150563344
202	0.803571	0
202	0.839286	0
202	0.875	0
202	0.910714	0
202	0.946429	0

204	0.267857	0.01247539902
204	0.303571	0.02152188844
204	0.339286	0.02889897965
204	0.375	0.03521791114
204	0.410714	0.03986566953
204	0.446429	0.04311019811
204	0.482143	0.04458059803
204	0.517857	0.04224876685
204	0.553571	0.03944150076
204	0.589286	0.03460913506
204	0.625	0.02739108404
204	0.660714	0.0237221705
204	0.696429	0.01518483374
204	0.732143	0.009802639654
204	0.767857	0.004150563344
204	0.803571	0
204	0.839286	0
204	0.875	0
204	0.910714	0
204	0.946429	0

206	0.267857	0.01247539902
206	0.303571	0.02152188844
206	0.339286	0.02889897965
206	0.375	0.03521791114
206	0.410714	0.03986566953
206	0.446429	0.04311019811
206	0.482143	0.04458059803
206	0.517857	0.04224876685
206	0.553571	0.03944150076
206	0.589286	0.03460913506
206	0.625	0.02739108404
206	0.660714	0.0237221705
206	0.696429	0.01518483374
206	0.732143	0.009802639654
206	0.767857	0.004150563344
206	0.803571	0
206	0.839286	0
206	0.875	0
206	0.910714	0
206	0.946429	0

208	0.267857	0.01247539902
208	0.303571	0.02152188844
208	0.339286	0.02889897965
208	0.375	0.03521791114
208	0.410714	0.03986566953
208	0.446429	0.04311019811
208	0.482143	0.04458059803
208	0.517857	0.04224876685
208	0.553571	0.03944150076
208	0.589286	0.03460913506
208	0.625	0.02739108404
208	0.660714	0.0237221705
208	0.696429	0.01518483374
208	0.732143	0.009802639654
208	0.767857	0.004150563344
208	0.803571	0
208	0.839286	0
208	0.875	0
208	0.910714	0
208	0.946429	0

210	0.267857	0.01247539902
210	0.303571	0.02152188844
210	0.339286	0.02889897965
210	0.375	0.03521791114
210	0.410714	0.03986566953
210	0.446429	0.04311019811
210	0.482143	0.04458059803
210	0.517857	0.04224876685
210	0.553571	0.03944150076
210	0.589286	0.03460913506
210	0.625	0.02739108404
210	0.660714	0.0237221705
210	0.696429	0.01518483374
210	0.732143	0.009802639654
210	0.767857	0.004150563344
210	0.803571	0
210	0.839286	0
210	0.875	0
210	0.910714	0
210	0.946429	0

212	0.267857	0.01247539902
212	0.303571	0.02152188844
212	0.339286	0.02889897965
212	0.375	0.03521791114
212	0.410714	0.03986566953
212	0.446429	0.04311019811
212	0.482143	0.04458059803
212	0.517857	0.04224876685
212	0.553571	0.03944150076
212	0.589286	0.03460913506
212	0.625	0.02739108404
212	0.660714	0.0237221705
212	0.696429	0.01518483374
212	0.732143	0.009802639654
212	0.767857	0.004150563344
212	0.803571	0
212	0.839286	0
212	0.875	0
212	0.910714	0
212	0.946429	0

214	0.267857	0.01247539902
214	0.303571	0.02152188844
214	0.339286	0.02889897965
214	0.375	0.03521791114
214	0.410714	0.03986566953
214	0.446429	0.04311019811
214	0.482143	0.04458059803
214	0.517857	0.04224876685
214	0.553571	0.03944150076
214	0.589286	0.03460913506
214	0.625	0.02739108404
214	0.660714	0.0237221705
214	0.696429	0.01518483374
214	0.732143	0.009802639654
214	0.767857	0.004150563344
214	0.803571	0
214	0.839286	0
214	0.875	0
214	0.910714	0
214	0.946429	0

216	0.267857	0.01247539902
216	0.303571	0.02152188844
216	0.339286	0.02889897965
216	0.375	0.03521791114
216	0.410714	0.03986566953
216	0.446429	0.04311019811
216	0.482143	0.04458059803
216	0.517857	0.04224876685
216	0.553571	0.03944150076
216	0.589286	0.03460913506
216	0.625	0.02739108404
216	0.660714	0.0237221705
216	0.696429	0.01518483374
216	0.732143	0.009802639654
216	0.767857	0.004150563344
216	0.803571	0
216	0.839286	0
216	0.875	0
216	0.910714	0
216	0.946429	0

218	0.267857	0.01247539902
218	0.303571	0.02152188844
218	0.339286	0.02889897965
218	0.375	0.03521791114
218	0.410714	0.03986566953
218	0.446429	0.04311019811
218	0.482143	0.04458059803
218	0.517857	0.04224876685
218	0.553571	0.03944150076
218	0.589286	0.03460913506
218	0.625	0.02739108404
218	0.660714	0.0237221705
218	0.696429	0.01518483374
218	0.732143	0.009802639654
218	0.767857	0.004150563344
218	0.803571	0
218	0.839286	0
218	0.875	0
218	0.910714	0
218	0.946429	0

