#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.000957      0.004363     0.003000     0.002474     0.025175     3724.776212
0.000957      0.024284     0.011210     0.000000     0.079405     12117.749706
0.000935      0.023944     0.012321     0.000000     0.085225     11098.449045
0.000940      0.022437     0.012064     0.000000     0.084569     8914.039464
0.000945      0.021186     0.011843     0.000000     0.084312     7563.935519
0.000949      0.020086     0.011641     0.000000     0.084349     6527.336840
0.000953      0.019112     0.011456     0.000000     0.084681     5494.140280
0.000957      0.018243     0.011288     0.000000     0.085313     5138.112608
0.000961      0.017466     0.011137     0.000000     0.086252     4916.825607
0.000964      0.016766     0.011000     0.000000     0.087511     4447.059956
0.000967      0.016134     0.010877     0.000000     0.089109     3248.923194
0.000970      0.015561     0.010767     0.000000     0.091064     3586.278577
0.000973      0.015040     0.010668     0.000000     0.093404     3073.142600
0.000975      0.014565     0.010578     0.000000     0.096158     2696.016202
0.000977      0.014131     0.010498     0.000000     0.099363     2832.598206
0.000979      0.013734     0.010425     0.000000     0.103062     2604.911674
0.000981      0.013371     0.010360     0.000000     0.107306     2377.018588
0.000983      0.013038     0.010300     0.000000     0.112152     1482.553053
0.000984      0.012732     0.010247     0.000000     0.117669     1959.198311
0.000986      0.012453     0.010199     0.000000     0.122381     1945.657585
0.000987      0.012197     0.010155     0.000000     0.121857     1744.612516
0.000988      0.011963     0.010116     0.000000     0.121384     1729.811236
0.000989      0.011750     0.010080     0.000000     0.120958     1703.396010
0.000990      0.011557     0.010048     0.000000     0.120575     1584.518794
0.000991      0.011381     0.010020     0.000000     0.120233     1445.507460
0.000992      0.011223     0.009995     0.000000     0.119933     959.565176
0.000994      0.011047     0.009945     0.000000     0.119337     920.359474
0.000000      0.000000     0.000000     0.000000     0.000000     1279.249867
0.000000      0.000000     0.000000     0.000000     0.000000     1311.312797
0.000000      0.000000     0.000000     0.000000     0.000000     1379.513531
0.000000      0.000000     0.000000     0.000000     0.000000     1310.479785
0.000000      0.000000     0.000000     0.000000     0.000000     1238.389329
0.000000      0.000000     0.000000     0.000000     0.000000     1157.531310
0.000000      0.000000     0.000000     0.000000     0.000000     1049.714242
0.000000      0.000000     0.000000     0.000000     0.000000     843.275174
0.000000      0.000000     0.000000     0.000000     0.000000     375.485940
0.000000      0.000000     0.000000     0.000000     0.000000     962.562877
0.000000      0.000000     0.000000     0.000000     0.000000     1040.379716
0.000000      0.000000     0.000000     0.000000     0.000000     1148.459836
0.000000      0.000000     0.000000     0.000000     0.000000     1327.435371
0.000000      0.000000     0.000000     0.000000     0.000000     1129.866852
0.000000      0.000000     0.000000     0.000000     0.000000     1082.373543
0.000000      0.000000     0.000000     0.000000     0.000000     1024.710335
0.000000      0.000000     0.000000     0.000000     0.000000     952.744906
0.000000      0.000000     0.000000     0.000000     0.000000     871.924456
0.000000      0.000000     0.000000     0.000000     0.000000     558.587394
