27.998257     1.225000     0.000000     0.000891     0.000000
26.484712     1.225000     0.000000     0.000897     0.000000
19.836964     1.225000     0.000000     0.000924     0.000000
14.377647     1.225000     0.000000     0.000946     0.000000
9.051673     1.225000     0.000000     0.000966     0.000000
3.770051     1.225000     0.000000     0.000986     0.000000
-1.568483     1.225000     0.000000     0.001006     0.000000
-8.789889     1.225000     0.000000     0.001032     0.000000
-13.385339     1.225000     0.000000     0.001048     0.000000
-26.732647     1.225000     0.000000     0.001094     0.000000
-19.210661     1.225000     0.000000     0.001068     0.000000
-21.083694     1.225000     0.000000     0.001075     0.000000
-22.804962     1.225000     0.000000     0.001081     0.000000
-24.913999     1.225000     0.000000     0.001088     0.000000
-27.301818     1.225000     0.000000     0.001096     0.000000
-29.707202     1.225000     0.000000     0.001104     0.000000
-32.280823     1.225000     0.000000     0.001112     0.000000
-34.915925     1.225000     0.000000     0.001121     0.000000
-37.498093     1.225000     0.000000     0.001129     0.000000
-40.200200     1.225000     0.000000     0.001138     0.000000
-42.666280     1.225000     0.000000     0.001146     0.000000
-45.233188     1.225000     0.000000     0.001154     0.000000
-44.774268     1.225000     0.000000     0.001153     0.000000
-46.720834     1.225000     0.000000     0.001159     0.000000
-59.311570     1.225000     0.000000     0.001198     0.000000
-70.745170     1.225000     0.000000     0.001233     0.000000
-84.743469     1.225000     0.000000     0.001274     0.000000
-75.046202     1.225000     0.000000     0.001246     0.000000
-77.248652     1.225000     0.000000     0.001252     0.000000
-79.484446     1.225000     0.000000     0.001259     0.000000
-82.417156     1.225000     0.000000     0.001267     0.000000
-86.037710     1.225000     0.000000     0.001278     0.000000
-86.536853     1.225000     0.000000     0.001279     0.000000
-95.768339     1.225000     0.000000     0.001305     0.000000
-111.997609     1.225000     0.000000     0.001350     0.000000
-119.825585     1.225000     0.000000     0.001372     0.000000
-112.799768     1.225000     0.000000     0.001353     0.000000
-115.741798     1.225000     0.000000     0.001361     0.000000
-119.444736     1.225000     0.000000     0.001371     0.000000
-124.222520     1.225000     0.000000     0.001383     0.000000
-134.489289     1.225000     0.000000     0.001410     0.000000
-136.900702     1.225000     0.000000     0.001417     0.000000
-152.788233     1.225000     0.000000     0.001457     0.000000
-145.236055     1.225000     0.000000     0.001438     0.000000
-147.765793     1.225000     0.000000     0.001445     0.000000
-151.886976     1.225000     0.000000     0.001455     0.000000
-158.113972     1.225000     0.000000     0.001471     0.000000
-167.290798     1.225000     0.000000     0.001493     0.000000
-186.705684     1.225000     0.000000     0.001540     0.000000
-185.029583     1.225000     0.000000     0.001536     0.000000
-180.942049     1.225000     0.000000     0.001527     0.000000
-182.232733     1.225000     0.000000     0.001530     0.000000
-186.627163     1.225000     0.000000     0.001540     0.000000
-193.790502     1.225000     0.000000     0.001557     0.000000
-203.073776     1.225000     0.000000     0.001579     0.000000
-233.646868     1.225000     0.000000     0.001649     0.000000
-224.500428     1.225000     0.000000     0.001628     0.000000
-220.160295     1.225000     0.000000     0.001618     0.000000
-219.779451     1.225000     0.000000     0.001617     0.000000
-224.399643     1.225000     0.000000     0.001628     0.000000
-232.857938     1.225000     0.000000     0.001647     0.000000
-245.059689     1.225000     0.000000     0.001674     0.000000
-291.345814     1.225000     0.000000     0.001773     0.000000
-253.678391     1.225000     0.000000     0.001693     0.000000
-256.668460     1.225000     0.000000     0.001699     0.000000
-259.127110     1.225000     0.000000     0.001705     0.000000
-269.090500     1.225000     0.000000     0.001726     0.000000
-280.175225     1.225000     0.000000     0.001749     0.000000
-360.669888     1.225000     0.000000     0.001911     0.000000
-285.894625     1.225000     0.000000     0.001761     0.000000
-283.514966     1.225000     0.000000     0.001756     0.000000
-280.317144     1.225000     0.000000     0.001750     0.000000
-282.699030     1.225000     0.000000     0.001755     0.000000
-288.733344     1.225000     0.000000     0.001767     0.000000
-298.835380     1.225000     0.000000     0.001788     0.000000
-321.405137     1.225000     0.000000     0.001834     0.000000
-353.016651     1.225000     0.000000     0.001896     0.000000
-384.153025     1.225000     0.000000     0.001956     0.000000
-336.351814     1.225000     0.000000     0.001864     0.000000
-341.457238     1.225000     0.000000     0.001874     0.000000
-368.873325     1.225000     0.000000     0.001927     0.000000
-387.706641     1.225000     0.000000     0.001962     0.000000
-359.434176     1.225000     0.000000     0.001909     0.000000
-357.686272     1.225000     0.000000     0.001905     0.000000
-422.507737     1.225000     0.000000     0.002027     0.000000
-388.400612     1.225000     0.000000     0.001964     0.000000
-365.664051     1.225000     0.000000     0.001921     0.000000
-365.078759     1.225000     0.000000     0.001920     0.000000
-454.756164     1.225000     0.000000     0.002084     0.000000
-394.955648     1.225000     0.000000     0.001976     0.000000
-365.866197     1.225000     0.000000     0.001921     0.000000
-407.678598     1.225000     0.000000     0.002000     0.000000
-435.557652     1.225000     0.000000     0.002050     0.000000
-393.622381     1.225000     0.000000     0.001973     0.000000
-411.202480     1.225000     0.000000     0.002006     0.000000
-371.077499     1.225000     0.000000     0.001931     0.000000
-369.796642     1.225000     0.000000     0.001929     0.000000
-311.932543     1.225000     0.000000     0.001815     0.000000
-245.405959     1.225000     0.000000     0.001675     0.000000
112.995649     1.225000     0.000000     0.000411     0.000000
135.959308     1.225000     0.000000     0.000012     0.000000
132.538517     1.225000     0.000000     0.000159     0.000000
124.547002     1.225000     0.000000     0.000290     0.000000
116.999221     1.225000     0.000000     0.000374     0.000000
108.594960     1.225000     0.000000     0.000449     0.000000
101.646298     1.225000     0.000000     0.000502     0.000000
96.962867     1.225000     0.000000     0.000536     0.000000
88.379554     1.225000     0.000000     0.000592     0.000000
83.140905     1.225000     0.000000     0.000623     0.000000
80.644186     1.225000     0.000000     0.000638     0.000000
73.239029     1.225000     0.000000     0.000679     0.000000
66.860456     1.225000     0.000000     0.000713     0.000000
66.669544     1.225000     0.000000     0.000714     0.000000
66.056346     1.225000     0.000000     0.000717     0.000000
63.629300     1.225000     0.000000     0.000729     0.000000
60.823722     1.225000     0.000000     0.000743     0.000000
57.339864     1.225000     0.000000     0.000760     0.000000
53.703766     1.225000     0.000000     0.000778     0.000000
41.999129     1.225000     0.000000     0.000831     0.000000
44.348478     1.225000     0.000000     0.000821     0.000000
44.405644     1.225000     0.000000     0.000821     0.000000
46.074019     1.225000     0.000000     0.000813     0.000000
45.333823     1.225000     0.000000     0.000816     0.000000
44.243317     1.225000     0.000000     0.000821     0.000000
42.677209     1.225000     0.000000     0.000828     0.000000
40.736249     1.225000     0.000000     0.000837     0.000000
36.836960     1.225000     0.000000     0.000854     0.000000
33.712005     1.225000     0.000000     0.000867     0.000000
29.157718     1.225000     0.000000     0.000886     0.000000
35.616490     1.225000     0.000000     0.000859     0.000000
35.919648     1.225000     0.000000     0.000858     0.000000
36.099775     1.225000     0.000000     0.000857     0.000000
35.868295     1.225000     0.000000     0.000858     0.000000
35.366251     1.225000     0.000000     0.000860     0.000000
34.567831     1.225000     0.000000     0.000864     0.000000
33.818709     1.225000     0.000000     0.000867     0.000000
30.764433     1.225000     0.000000     0.000880     0.000000
27.569246     1.225000     0.000000     0.000893     0.000000
27.985093     1.225000     0.000000     0.000891     0.000000
29.588471     1.225000     0.000000     0.000885     0.000000
31.743748     1.225000     0.000000     0.000876     0.000000
32.337512     1.225000     0.000000     0.000873     0.000000
32.709357     1.225000     0.000000     0.000871     0.000000
32.875132     1.225000     0.000000     0.000871     0.000000
32.830079     1.225000     0.000000     0.000871     0.000000
32.688194     1.225000     0.000000     0.000872     0.000000
32.381848     1.225000     0.000000     0.000873     0.000000
31.591377     1.225000     0.000000     0.000876     0.000000
30.994729     1.225000     0.000000     0.000879     0.000000
27.892199     1.225000     0.000000     0.000892     0.000000
30.090794     1.225000     0.000000     0.000882     0.000000
32.199604     1.225000     0.000000     0.000874     0.000000
32.979116     1.225000     0.000000     0.000870     0.000000
33.603788     1.225000     0.000000     0.000868     0.000000
34.140875     1.225000     0.000000     0.000865     0.000000
34.554202     1.225000     0.000000     0.000864     0.000000
34.942525     1.225000     0.000000     0.000862     0.000000
35.346826     1.225000     0.000000     0.000860     0.000000
36.209337     1.225000     0.000000     0.000857     0.000000
36.361984     1.225000     0.000000     0.000856     0.000000
35.367596     1.225000     0.000000     0.000860     0.000000
34.729297     1.225000     0.000000     0.000863     0.000000
32.796495     1.225000     0.000000     0.000871     0.000000
35.499189     1.225000     0.000000     0.000860     0.000000
36.044576     1.225000     0.000000     0.000857     0.000000
36.639968     1.225000     0.000000     0.000855     0.000000
37.126064     1.225000     0.000000     0.000853     0.000000
37.579406     1.225000     0.000000     0.000851     0.000000
38.031965     1.225000     0.000000     0.000849     0.000000
38.427520     1.225000     0.000000     0.000847     0.000000
38.880003     1.225000     0.000000     0.000845     0.000000
39.327127     1.225000     0.000000     0.000843     0.000000
39.792838     1.225000     0.000000     0.000841     0.000000
40.281553     1.225000     0.000000     0.000839     0.000000
40.801034     1.225000     0.000000     0.000837     0.000000
41.357600     1.225000     0.000000     0.000834     0.000000
41.978569     1.225000     0.000000     0.000831     0.000000
42.611476     1.225000     0.000000     0.000829     0.000000
43.379435     1.225000     0.000000     0.000825     0.000000
44.241644     1.225000     0.000000     0.000821     0.000000
45.336453     1.225000     0.000000     0.000816     0.000000
46.437916     1.225000     0.000000     0.000811     0.000000
50.687338     1.225000     0.000000     0.000792     0.000000
48.095951     1.225000     0.000000     0.000804     0.000000
48.673677     1.225000     0.000000     0.000801     0.000000
51.801920     1.225000     0.000000     0.000787     0.000000
50.472079     1.225000     0.000000     0.000793     0.000000
48.890849     1.225000     0.000000     0.000800     0.000000
48.683627     1.225000     0.000000     0.000801     0.000000
48.784342     1.225000     0.000000     0.000801     0.000000
49.125261     1.225000     0.000000     0.000799     0.000000
49.722991     1.225000     0.000000     0.000796     0.000000
50.656478     1.225000     0.000000     0.000792     0.000000
51.907289     1.225000     0.000000     0.000786     0.000000
53.708346     1.225000     0.000000     0.000778     0.000000
56.190038     1.225000     0.000000     0.000766     0.000000
44.661490     1.225000     0.000000     0.000873     0.000000
36.445936     1.225000     0.000000     0.000897     0.000000
25.334906     1.225000     0.000000     0.000930     0.000000
15.973429     1.225000     0.000000     0.000956     0.000000
-2.338401     1.225000     0.000000     0.001006     0.000000
0.255850     1.225000     0.000000     0.000999     0.000000
-5.405964     1.225000     0.000000     0.001014     0.000000
-10.811294     1.225000     0.000000     0.001028     0.000000
-21.963107     1.225000     0.000000     0.001057     0.000000
-21.371501     1.225000     0.000000     0.001056     0.000000
-24.906596     1.225000     0.000000     0.001064     0.000000
-28.842615     1.225000     0.000000     0.001074     0.000000
-33.167300     1.225000     0.000000     0.001085     0.000000
-37.753047     1.225000     0.000000     0.001096     0.000000
-42.587531     1.225000     0.000000     0.001108     0.000000
-47.882904     1.225000     0.000000     0.001121     0.000000
-53.789702     1.225000     0.000000     0.001135     0.000000
-59.753105     1.225000     0.000000     0.001148     0.000000
-76.531560     1.225000     0.000000     0.001187     0.000000
-72.116516     1.225000     0.000000     0.001177     0.000000
-71.908697     1.225000     0.000000     0.001176     0.000000
-74.086100     1.225000     0.000000     0.001181     0.000000
-76.902251     1.225000     0.000000     0.001188     0.000000
-79.879599     1.225000     0.000000     0.001194     0.000000
-83.354469     1.225000     0.000000     0.001202     0.000000
-81.983946     1.225000     0.000000     0.001199     0.000000
-91.901834     1.225000     0.000000     0.001221     0.000000
-99.443329     1.225000     0.000000     0.001237     0.000000
-107.351459     1.225000     0.000000     0.001254     0.000000
-115.371364     1.225000     0.000000     0.001271     0.000000
-138.909661     1.225000     0.000000     0.001320     0.000000
-126.566357     1.225000     0.000000     0.001294     0.000000
-130.368697     1.225000     0.000000     0.001302     0.000000
-133.194298     1.225000     0.000000     0.001308     0.000000
-139.337839     1.225000     0.000000     0.001321     0.000000
