0.0890624525     0.0503314776     0.0005303485     27.9982567135     1.2250000000     0.0000000000     0.0008911234     0.0000000000
0.0890624525     0.0498125964     0.0007036548     26.4847123060     1.2250000000     0.0000000000     0.0008973470     0.0000000000
0.0890624525     0.0492937152     0.0008770130     19.8369644366     1.2250000000     0.0000000000     0.0009241856     0.0000000000
0.0890624525     0.0487748340     0.0010503712     14.3776468404     1.2250000000     0.0000000000     0.0009456568     0.0000000000
0.0890624525     0.0482559528     0.0012237295     9.0516730001     1.2250000000     0.0000000000     0.0009661439     0.0000000000
0.0890624525     0.0477370715     0.0013970877     3.7700506716     1.2250000000     0.0000000000     0.0009860401     0.0000000000
0.0890624525     0.0472181903     0.0015703940     -1.5684832340     1.2250000000     0.0000000000     0.0010057508     0.0000000000
0.0890624525     0.0466993091     0.0017400681     -8.7898891561     1.2250000000     0.0000000000     0.0010318143     0.0000000000
0.0890624525     0.0461804279     0.0019072517     -13.3853390365     1.2250000000     0.0000000000     0.0010480628     0.0000000000
0.0890624525     0.0456615467     0.0020536800     -26.7326472677     1.2250000000     0.0000000000     0.0010938884     0.0000000000
0.0890624525     0.0451426655     0.0022000563     -19.2106608748     1.2250000000     0.0000000000     0.0010683048     0.0000000000
0.0890624525     0.0446237843     0.0023464846     -21.0836939973     1.2250000000     0.0000000000     0.0010747322     0.0000000000
0.0890624525     0.0441049031     0.0024928610     -22.8049619338     1.2250000000     0.0000000000     0.0010806052     0.0000000000
0.0890624525     0.0435860218     0.0026392893     -24.9139993460     1.2250000000     0.0000000000     0.0010877580     0.0000000000
0.0890624525     0.0430671406     0.0027856657     -27.3018175692     1.2250000000     0.0000000000     0.0010957999     0.0000000000
0.0890624525     0.0425482594     0.0029320940     -29.7072019809     1.2250000000     0.0000000000     0.0011038417     0.0000000000
0.0890624525     0.0420293782     0.0030785222     -32.2808230449     1.2250000000     0.0000000000     0.0011123817     0.0000000000
0.0890624525     0.0415104970     0.0032248986     -34.9159247860     1.2250000000     0.0000000000     0.0011210582     0.0000000000
0.0890624525     0.0409916158     0.0033713269     -37.4980928560     1.2250000000     0.0000000000     0.0011294958     0.0000000000
0.0890624525     0.0404727346     0.0035177033     -40.2002000322     1.2250000000     0.0000000000     0.0011382583     0.0000000000
0.0890624525     0.0399538534     0.0036641316     -42.6662803040     1.2250000000     0.0000000000     0.0011461970     0.0000000000
0.0890624525     0.0394349721     0.0038105080     -45.2331878709     1.2250000000     0.0000000000     0.0011544023     0.0000000000
0.0890624525     0.0389160909     0.0039630590     -44.7742675388     1.2250000000     0.0000000000     0.0011529396     0.0000000000
0.0890624525     0.0383972097     0.0041261434     -46.7208342744     1.2250000000     0.0000000000     0.0011591310     0.0000000000
0.0890624525     0.0378783285     0.0042891759     -59.3115695691     1.2250000000     0.0000000000     0.0011984060     0.0000000000
0.0890624525     0.0373594473     0.0044448402     -70.7451696505     1.2250000000     0.0000000000     0.0012329881     0.0000000000
0.0890624525     0.0368405661     0.0045812541     -84.7434690406     1.2250000000     0.0000000000     0.0012740498     0.0000000000
0.0890624525     0.0363216849     0.0047176161     -75.0462015690     1.2250000000     0.0000000000     0.0012457485     0.0000000000
0.0890624525     0.0358028037     0.0048540300     -77.2486516234     1.2250000000     0.0000000000     0.0012522325     0.0000000000
0.0890624525     0.0352839224     0.0049904438     -79.4844462354     1.2250000000     0.0000000000     0.0012587804     0.0000000000
0.0890624525     0.0347650412     0.0051268577     -82.4171564187     1.2250000000     0.0000000000     0.0012673181     0.0000000000
0.0890624525     0.0342461600     0.0052632716     -86.0377096347     1.2250000000     0.0000000000     0.0012777796     0.0000000000
0.0890624525     0.0337272788     0.0054057045     -86.5368529122     1.2250000000     0.0000000000     0.0012792152     0.0000000000
0.0890624525     0.0332083976     0.0055499016     -95.7683388593     1.2250000000     0.0000000000     0.0013054807     0.0000000000
0.0890624525     0.0326895164     0.0056833578     -111.9976087416     1.2250000000     0.0000000000     0.0013504184     0.0000000000
0.0890624525     0.0321706352     0.0058035826     -119.8255849775     1.2250000000     0.0000000000     0.0013715672     0.0000000000
0.0890624525     0.0316517540     0.0059237555     -112.7997675889     1.2250000000     0.0000000000     0.0013526008     0.0000000000
0.0890624525     0.0311328727     0.0060439284     -115.7417981325     1.2250000000     0.0000000000     0.0013605751     0.0000000000
0.0890624525     0.0306139915     0.0061641013     -119.4447364398     1.2250000000     0.0000000000     0.0013705458     0.0000000000
0.0890624525     0.0300951103     0.0062843260     -124.2225204980     1.2250000000     0.0000000000     0.0013833046     0.0000000000
0.0890624525     0.0295762291     0.0063995177     -134.4892886724     1.2250000000     0.0000000000     0.0014103310     0.0000000000
0.0890624525     0.0290573479     0.0065132564     -136.9007016233     1.2250000000     0.0000000000     0.0014166040     0.0000000000
0.0890624525     0.0285384667     0.0066138156     -152.7882327932     1.2250000000     0.0000000000     0.0014572590     0.0000000000
0.0890624525     0.0280195855     0.0067132851     -145.2360552248     1.2250000000     0.0000000000     0.0014380769     0.0000000000
0.0890624525     0.0275007043     0.0068127547     -147.7657933711     1.2250000000     0.0000000000     0.0014445306     0.0000000000
0.0890624525     0.0269818230     0.0069122761     -151.8869757833     1.2250000000     0.0000000000     0.0014549831     0.0000000000
0.0890624525     0.0264629418     0.0070117456     -158.1139721242     1.2250000000     0.0000000000     0.0014706356     0.0000000000
0.0890624525     0.0259440606     0.0071089321     -167.2907982071     1.2250000000     0.0000000000     0.0014934040     0.0000000000
0.0890624525     0.0254251794     0.0071916936     -186.7056843667     1.2250000000     0.0000000000     0.0015404650     0.0000000000
0.0890624525     0.0249062982     0.0072662049     -185.0295828732     1.2250000000     0.0000000000     0.0015364591     0.0000000000
0.0890624525     0.0243874170     0.0073392115     -180.9420489578     1.2250000000     0.0000000000     0.0015266456     0.0000000000
0.0890624525     0.0238685358     0.0074122181     -182.2327327057     1.2250000000     0.0000000000     0.0015297511     0.0000000000
0.0890624525     0.0233496546     0.0074852766     -186.6271634481     1.2250000000     0.0000000000     0.0015402776     0.0000000000
0.0890624525     0.0228307733     0.0075582832     -193.7905024226     1.2250000000     0.0000000000     0.0015572842     0.0000000000
0.0890624525     0.0223118921     0.0076301482     -203.0737764575     1.2250000000     0.0000000000     0.0015790514     0.0000000000
