#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.000000      0.000000     0.000000     0.000000     0.000000     -1031.035113
0.000000      0.000000     0.000000     0.000000     0.000000     -573.709170
0.000000      0.000000     0.000000     0.000000     0.000000     -354.947909
0.000000      0.000000     0.000000     0.000000     0.000000     -158.343379
0.000000      0.000000     0.000000     0.000000     0.000000     14.204005
0.000000      0.000000     0.000000     0.000000     0.000000     174.315895
0.000000      0.000000     0.000000     0.000000     0.000000     326.163069
0.000000      0.000000     0.000000     0.000000     0.000000     472.744688
0.000000      0.000000     0.000000     0.000000     0.000000     616.777359
0.000000      0.000000     0.000000     0.000000     0.000000     756.790183
0.000000      0.000000     0.000000     0.000000     0.000000     909.352000
0.000000      0.000000     0.000000     0.000000     0.000000     1056.239423
0.000000      0.000000     0.000000     0.000000     0.000000     1216.501685
0.000000      0.000000     0.000000     0.000000     0.000000     1400.451895
0.000000      0.000000     0.000000     0.000000     0.000000     1619.708205
0.000000      0.000000     0.000000     0.000000     0.000000     2208.657290
0.000000      0.000000     0.000000     0.000000     0.000000     1733.413308
0.000000      0.000000     0.000000     0.000000     0.000000     1751.973886
0.000000      0.000000     0.000000     0.000000     0.000000     1762.452768
0.000000      0.000000     0.000000     0.000000     0.000000     1806.930310
0.000000      0.000000     0.000000     0.000000     0.000000     1855.524730
0.000000      0.000000     0.000000     0.000000     0.000000     1926.323204
0.000000      0.000000     0.000000     0.000000     0.000000     2002.822101
0.000000      0.000000     0.000000     0.000000     0.000000     2123.872557
0.000000      0.000000     0.000000     0.000000     0.000000     2204.447295
0.000000      0.000000     0.000000     0.000000     0.000000     2227.751274
0.000000      0.000000     0.000000     0.000000     0.000000     2300.639872
0.000000      0.000000     0.000000     0.000000     0.000000     2380.660517
0.000000      0.000000     0.000000     0.000000     0.000000     2473.385405
0.000000      0.000000     0.000000     0.000000     0.000000     2566.236870
0.000000      0.000000     0.000000     0.000000     0.000000     2677.290223
0.000000      0.000000     0.000000     0.000000     0.000000     2795.837469
0.000000      0.000000     0.000000     0.000000     0.000000     2929.255592
0.000000      0.000000     0.000000     0.000000     0.000000     3068.869056
0.000000      0.000000     0.000000     0.000000     0.000000     3234.776724
0.000000      0.000000     0.000000     0.000000     0.000000     3421.771505
0.000000      0.000000     0.000000     0.000000     0.000000     3638.165620
0.000000      0.000000     0.000000     0.000000     0.000000     3910.100332
0.000000      0.000000     0.000000     0.000000     0.000000     4184.948975
0.000000      0.000000     0.000000     0.000000     0.000000     5232.838541
0.000000      0.000000     0.000000     0.000000     0.000000     4740.623600
0.000000      0.000000     0.000000     0.000000     0.000000     4884.211713
0.000000      0.000000     0.000000     0.000000     0.000000     5185.373516
