#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.001002      0.004216     0.002822     0.003504     0.022933     -16570.339926
0.001002      0.076314     0.015288     0.000000     0.126466     5782.640071
0.000999      0.073258     0.015690     0.000000     0.130036     6124.287720
0.000993      0.070800     0.016274     0.000000     0.130417     5709.890242
0.000986      0.068064     0.016966     0.000000     0.131196     5240.232888
0.000978      0.065107     0.017806     0.000000     0.132723     4876.799123
0.000969      0.061946     0.018787     0.000000     0.135187     4345.417384
0.000961      0.058529     0.019560     0.000000     0.137030     4106.900592
0.000955      0.054977     0.020188     0.000000     0.138720     3756.326530
0.000950      0.051379     0.020661     0.000000     0.140361     3462.406085
0.000947      0.047823     0.020969     0.000000     0.142038     3351.042135
0.000945      0.044394     0.021119     0.000000     0.143880     3132.897091
0.000945      0.041169     0.021130     0.000000     0.146047     2751.045895
0.000946      0.038202     0.021028     0.000000     0.148718     2596.393664
0.000949      0.035528     0.020845     0.000000     0.152082     2618.575598
0.000952      0.033158     0.020611     0.000000     0.156321     2501.096173
0.000955      0.031084     0.020354     0.000000     0.161609     2378.578204
0.000958      0.029284     0.020092     0.000000     0.168115     2242.877397
0.000962      0.027732     0.019840     0.000000     0.176006     2030.398683
0.000965      0.026395     0.019603     0.000000     0.185458     1892.132732
0.000969      0.025245     0.019387     0.000000     0.196671     1623.842434
0.000972      0.024254     0.019192     0.000000     0.209877     1746.960504
0.000974      0.023397     0.019018     0.000000     0.225355     1744.498979
0.000977      0.022657     0.018864     0.000000     0.226358     1703.523378
0.000979      0.022014     0.018726     0.000000     0.224710     1645.866284
0.000981      0.021455     0.018603     0.000000     0.223232     1576.611284
0.000986      0.020754     0.018323     0.000000     0.219870     1499.846227
0.000000      0.000000     0.000000     0.000000     0.000000     1311.403707
0.000000      0.000000     0.000000     0.000000     0.000000     1339.080363
0.000000      0.000000     0.000000     0.000000     0.000000     1138.287626
0.000000      0.000000     0.000000     0.000000     0.000000     1287.007731
0.000000      0.000000     0.000000     0.000000     0.000000     1278.809650
0.000000      0.000000     0.000000     0.000000     0.000000     1264.907534
0.000000      0.000000     0.000000     0.000000     0.000000     1238.623078
0.000000      0.000000     0.000000     0.000000     0.000000     1203.692810
0.000000      0.000000     0.000000     0.000000     0.000000     1161.679459
0.000000      0.000000     0.000000     0.000000     0.000000     1078.028483
0.000000      0.000000     0.000000     0.000000     0.000000     1011.625468
0.000000      0.000000     0.000000     0.000000     0.000000     1021.947059
0.000000      0.000000     0.000000     0.000000     0.000000     967.573363
0.000000      0.000000     0.000000     0.000000     0.000000     1046.011501
0.000000      0.000000     0.000000     0.000000     0.000000     1046.729661
0.000000      0.000000     0.000000     0.000000     0.000000     1044.645290
0.000000      0.000000     0.000000     0.000000     0.000000     1035.540513
0.000000      0.000000     0.000000     0.000000     0.000000     1022.116809
0.000000      0.000000     0.000000     0.000000     0.000000     1004.065958
0.000000      0.000000     0.000000     0.000000     0.000000     981.028120
0.000000      0.000000     0.000000     0.000000     0.000000     938.607555
0.000000      0.000000     0.000000     0.000000     0.000000     870.996323
0.000000      0.000000     0.000000     0.000000     0.000000     935.298337
0.000000      0.000000     0.000000     0.000000     0.000000     904.507378
0.000000      0.000000     0.000000     0.000000     0.000000     929.582555
0.000000      0.000000     0.000000     0.000000     0.000000     942.220738
0.000000      0.000000     0.000000     0.000000     0.000000     942.727690
