#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.000000      0.000000     0.000000     0.000000     0.000000     1526.095924
0.000000      0.000000     0.000000     0.000000     0.000000     1760.608311
0.000000      0.000000     0.000000     0.000000     0.000000     1609.082462
0.000000      0.000000     0.000000     0.000000     0.000000     1603.602165
0.000000      0.000000     0.000000     0.000000     0.000000     1587.105640
0.000000      0.000000     0.000000     0.000000     0.000000     1559.014574
0.000000      0.000000     0.000000     0.000000     0.000000     1530.473835
0.000000      0.000000     0.000000     0.000000     0.000000     1481.655391
0.000000      0.000000     0.000000     0.000000     0.000000     1411.211355
0.000000      0.000000     0.000000     0.000000     0.000000     1266.703335
0.000000      0.000000     0.000000     0.000000     0.000000     859.137740
0.000000      0.000000     0.000000     0.000000     0.000000     1472.391866
0.000000      0.000000     0.000000     0.000000     0.000000     1772.962240
0.000000      0.000000     0.000000     0.000000     0.000000     1766.323819
0.000000      0.000000     0.000000     0.000000     0.000000     1637.157389
0.000000      0.000000     0.000000     0.000000     0.000000     1613.009371
0.000000      0.000000     0.000000     0.000000     0.000000     1591.261780
0.000000      0.000000     0.000000     0.000000     0.000000     1563.122185
0.000000      0.000000     0.000000     0.000000     0.000000     1529.955728
0.000000      0.000000     0.000000     0.000000     0.000000     1475.341529
0.000000      0.000000     0.000000     0.000000     0.000000     1423.001371
0.000000      0.000000     0.000000     0.000000     0.000000     1002.089777
0.000000      0.000000     0.000000     0.000000     0.000000     1243.594230
0.000000      0.000000     0.000000     0.000000     0.000000     1570.867814
0.000000      0.000000     0.000000     0.000000     0.000000     1712.353966
0.000000      0.000000     0.000000     0.000000     0.000000     1847.511306
0.000000      0.000000     0.000000     0.000000     0.000000     2111.407385
0.000000      0.000000     0.000000     0.000000     0.000000     2270.309982
0.000000      0.000000     0.000000     0.000000     0.000000     1995.732740
0.000000      0.000000     0.000000     0.000000     0.000000     1969.517973
0.000000      0.000000     0.000000     0.000000     0.000000     1938.890482
0.000000      0.000000     0.000000     0.000000     0.000000     1930.789101
0.000000      0.000000     0.000000     0.000000     0.000000     1922.101608
0.000000      0.000000     0.000000     0.000000     0.000000     1922.943305
0.000000      0.000000     0.000000     0.000000     0.000000     1926.541998
0.000000      0.000000     0.000000     0.000000     0.000000     1926.816958
0.000000      0.000000     0.000000     0.000000     0.000000     1934.628860
0.000000      0.000000     0.000000     0.000000     0.000000     1935.598699
0.000000      0.000000     0.000000     0.000000     0.000000     1940.346618
0.000000      0.000000     0.000000     0.000000     0.000000     1934.730648
0.000000      0.000000     0.000000     0.000000     0.000000     1937.064815
0.000000      0.000000     0.000000     0.000000     0.000000     1668.847535
0.000000      0.000000     0.000000     0.000000     0.000000     2065.950688
0.000000      0.000000     0.000000     0.000000     0.000000     2191.705901
0.000000      0.000000     0.000000     0.000000     0.000000     2323.245387
0.000000      0.000000     0.000000     0.000000     0.000000     2816.612601
0.000000      0.000000     0.000000     0.000000     0.000000     2470.634910
0.000000      0.000000     0.000000     0.000000     0.000000     2425.503192
0.000000      0.000000     0.000000     0.000000     0.000000     2408.689731
0.000000      0.000000     0.000000     0.000000     0.000000     2422.532025
0.000000      0.000000     0.000000     0.000000     0.000000     2453.839487
0.000000      0.000000     0.000000     0.000000     0.000000     2497.443504
0.000000      0.000000     0.000000     0.000000     0.000000     2568.489035
0.000000      0.000000     0.000000     0.000000     0.000000     2667.716942
0.000000      0.000000     0.000000     0.000000     0.000000     2889.676472
0.000000      0.000000     0.000000     0.000000     0.000000     3113.910399
0.000000      0.000000     0.000000     0.000000     0.000000     3076.577876
0.000000      0.000000     0.000000     0.000000     0.000000     2868.119257
0.000000      0.000000     0.000000     0.000000     0.000000     2893.664652
0.000000      0.000000     0.000000     0.000000     0.000000     2994.084454
