0.0890000000	 -0.0044412222
0.0890200000	 0.0019655461
0.0890400000	 0.0037678175
0.0890600000	 -0.0097490608
0.0890800000	 -0.0120313709
0.0891000000	 0.0097435072
0.0891200000	 0.0034437727
0.0891400000	 -0.0001272459
0.0891600000	 0.0169586660
0.0891800000	 0.0233666214
0.0892000000	 0.0227055600
0.0892200000	 -0.0026960034
0.0892400000	 -0.0049535239
0.0892600000	 0.0197772992
0.0892800000	 0.0029259488
0.0893000000	 0.0085288648
0.0893200000	 0.0441874826
0.0893400000	 0.0330213015
0.0893600000	 0.0090365672
0.0893800000	 0.0145834711
0.0894000000	 0.0335045347
0.0894200000	 0.0376245185
0.0894400000	 0.0257727363
0.0894600000	 0.0149451124
0.0894800000	 0.0041738442
0.0895000000	 0.0025875217
0.0895200000	 0.0111446162
0.0895400000	 0.0085994423
0.0895600000	 0.0027486384
0.0895800000	 0.0151878288
0.0896000000	 0.0273493014
0.0896200000	 0.0266418313
0.0896400000	 0.0205448256
0.0896600000	 0.0045202056
0.0896800000	 0.0115692314
0.0897000000	 0.0224619553
0.0897200000	 -0.0046363123
0.0897400000	 -0.0067103740
0.0897600000	 0.0062630643
0.0897800000	 0.0070777919
0.0898000000	 0.0248864719
0.0898200000	 0.0159554365
0.0898400000	 -0.0036963777
0.0898600000	 -0.0101876224
0.0898800000	 -0.0141697741
0.0899000000	 0.0073030693
0.0899200000	 0.0083184997
0.0899400000	 -0.0017600957
0.0899600000	 0.0029123856
0.0899800000	 0.0017228203
0.0900000000	 0.0190561995
0.0900200000	 0.0132686909
0.0900400000	 0.0066704802
0.0900600000	 0.0285718891
0.0900800000	 0.0149939006
0.0901000000	 0.0160818577
0.0901200000	 0.0155176663
0.0901400000	 -0.0034340777
0.0901600000	 0.0187158251
0.0901800000	 0.0061851844
0.0902000000	 -0.0061998023
0.0902200000	 0.0166110555
0.0902400000	 -0.0029246680
0.0902600000	 -0.0019964904
0.0902800000	 0.0119209721
0.0903000000	 0.0052329415
0.0903200000	 0.0213882462
0.0903400000	 0.0105917703
0.0903600000	 -0.0041064521
0.0903800000	 0.0182814191
0.0904000000	 0.0149685687
0.0904200000	 0.0010816751
0.0904400000	 0.0129655690
0.0904600000	 0.0074057881
0.0904800000	 -0.0133202833
0.0905000000	 0.0009956890
0.0905200000	 0.0130188973
0.0905400000	 -0.0020675942
0.0905600000	 0.0030168378
0.0905800000	 0.0057064408
0.0906000000	 0.0058202334
0.0906200000	 0.0385808365
0.0906400000	 0.0543399680
0.0906600000	 0.0312440280
0.0906800000	 0.0109438653
0.0907000000	 0.0110723953
0.0907200000	 0.0130657164
0.0907400000	 0.0129204038
0.0907600000	 0.0132926125
0.0907800000	 -0.0024263042
0.0908000000	 -0.0071979663
0.0908200000	 -0.0049205486
0.0908400000	 -0.0149973087
0.0908600000	 0.0083428736
0.0908800000	 0.0263590454
0.0909000000	 0.0104933356
0.0909200000	 0.0147454907
0.0909400000	 0.0139595834
0.0909600000	 0.0016613808
0.0909800000	 0.0085410468
0.0910000000	 0.0102954039
0.0910200000	 -0.0083981282
0.0910400000	 -0.0236812734
0.0910600000	 -0.0067766849
0.0910800000	 0.0087242137
0.0911000000	 -0.0002424768
0.0911200000	 0.0017122909
0.0911400000	 0.0029262752
0.0911600000	 -0.0035533274
0.0911800000	 -0.0096203827
0.0912000000	 -0.0141774999
0.0912200000	 0.0000471147
0.0912400000	 -0.0022760915
0.0912600000	 -0.0134573053
0.0912800000	 -0.0064177497
0.0913000000	 -0.0249033264
0.0913200000	 -0.0243644000
0.0913400000	 0.0032422195
0.0913600000	 -0.0107736284
0.0913800000	 -0.0136510378
0.0914000000	 -0.0041571286
0.0914200000	 -0.0217269995
0.0914400000	 -0.0243843308
0.0914600000	 -0.0294365634
0.0914800000	 -0.0343187311
0.0915000000	 -0.0202681860
0.0915200000	 -0.0181191863
0.0915400000	 -0.0060144259
0.0915600000	 0.0025135809
0.0915800000	 -0.0135064252
0.0916000000	 -0.0209403992
0.0916200000	 -0.0245536698
0.0916400000	 -0.0154606848
0.0916600000	 -0.0060447157
0.0916800000	 -0.0128419966
0.0917000000	 -0.0035903781
0.0917200000	 -0.0041847618
0.0917400000	 -0.0108183947
0.0917600000	 -0.0055877033
0.0917800000	 -0.0227121821
0.0918000000	 -0.0168057104
0.0918200000	 0.0117731251
0.0918400000	 -0.0093872587
0.0918600000	 -0.0375862689
0.0918800000	 -0.0250179848
0.0919000000	 -0.0155646603
0.0919200000	 -0.0198522375
0.0919400000	 -0.0135957279
0.0919600000	 -0.0164972429
0.0919800000	 -0.0138863091
0.0920000000	 0.0019770142
0.0920200000	 -0.0096478363
0.0920400000	 -0.0020682256
0.0920600000	 0.0044643542
0.0920800000	 -0.0350912750
0.0921000000	 -0.0262555400
0.0921200000	 -0.0151217632
0.0921400000	 -0.0459623450
0.0921600000	 -0.0269757924
0.0921800000	 -0.0004587505
0.0922000000	 -0.0012237311
0.0922200000	 -0.0106712194
0.0922400000	 -0.0199827528
0.0922600000	 -0.0079013438
0.0922800000	 -0.0198818771
0.0923000000	 -0.0325717049
0.0923200000	 -0.0196945777
0.0923400000	 -0.0054689795
0.0923600000	 0.0240098322
0.0923800000	 0.0035974283
0.0924000000	 -0.0280073463
0.0924200000	 0.0008997080
0.0924400000	 0.0109500393
0.0924600000	 0.0190486433
0.0924800000	 0.0098333361
0.0925000000	 -0.0301918019
0.0925200000	 -0.0009314305
0.0925400000	 0.0256202066
0.0925600000	 -0.0011596149
0.0925800000	 -0.0145928500
0.0926000000	 -0.0157437624
0.0926200000	 -0.0022554432
0.0926400000	 0.0086493246
0.0926600000	 0.0193740790
0.0926800000	 0.0269133013
0.0927000000	 -0.0024263000
0.0927200000	 -0.0136273513
0.0927400000	 -0.0011613918
0.0927600000	 0.0057362630
0.0927800000	 0.0126844812
0.0928000000	 -0.0019033850
0.0928200000	 -0.0031261283
0.0928400000	 0.0028372951
0.0928600000	 -0.0079884581
0.0928800000	 0.0009003407
0.0929000000	 -0.0057599999
0.0929200000	 -0.0178899212
0.0929400000	 -0.0068405777
0.0929600000	 -0.0056024763
0.0929800000	 -0.0015838417
0.0930000000	 -0.0146652005
0.0930200000	 -0.0150708599
0.0930400000	 0.0260290322
0.0930600000	 0.0138336861
0.0930800000	 -0.0100324042
0.0931000000	 0.0051076998
0.0931200000	 -0.0023595071
0.0931400000	 0.0030755908
0.0931600000	 0.0170688751
0.0931800000	 0.0120970831
0.0932000000	 0.0262132120
0.0932200000	 0.0298050771
0.0932400000	 0.0161259314
0.0932600000	 0.0067173492
0.0932800000	 -0.0080136097
0.0933000000	 -0.0073428075
0.0933200000	 -0.0001308501
0.0933400000	 -0.0058628777
0.0933600000	 -0.0037043886
0.0933800000	 0.0014068640
0.0934000000	 -0.0069778070
0.0934200000	 -0.0068139314
0.0934400000	 0.0062175066
0.0934600000	 0.0006761723
0.0934800000	 -0.0089798749
0.0935000000	 -0.0152757678
0.0935200000	 -0.0333686774
0.0935400000	 -0.0263256830
0.0935600000	 -0.0097039346
0.0935800000	 -0.0173117383
0.0936000000	 -0.0179174294
0.0936200000	 -0.0147405540
0.0936400000	 -0.0136419010
0.0936600000	 -0.0089051345
0.0936800000	 -0.0066080969
0.0937000000	 0.0032485220
0.0937200000	 0.0053519447
0.0937400000	 -0.0048277963
0.0937600000	 -0.0079294957
0.0937800000	 -0.0027725480
0.0938000000	 -0.0019335529
0.0938200000	 -0.0069965869
0.0938400000	 0.0025783128
0.0938600000	 -0.0051748343
0.0938800000	 -0.0347065823
0.0939000000	 -0.0357160210
0.0939200000	 -0.0361954571
0.0939400000	 -0.0294340184
0.0939600000	 -0.0085379511
0.0939800000	 -0.0161999071
0.0940000000	 -0.0119683077
0.0940200000	 -0.0090442402
0.0940400000	 -0.0248123028
0.0940600000	 -0.0113958933
0.0940800000	 -0.0087560326
0.0941000000	 -0.0153405525
0.0941200000	 -0.0041127069
0.0941400000	 -0.0086506595
0.0941600000	 -0.0104283367
0.0941800000	 -0.0051363613
0.0942000000	 -0.0075146428
0.0942200000	 -0.0082383077
0.0942400000	 -0.0143965557
0.0942600000	 -0.0137157899
0.0942800000	 -0.0036126849
0.0943000000	 -0.0105760201
0.0943200000	 -0.0243842748
0.0943400000	 -0.0093024577
0.0943600000	 0.0122608500
0.0943800000	 -0.0003629650
0.0944000000	 -0.0145436337
0.0944200000	 -0.0096504500
0.0944400000	 -0.0056644815
0.0944600000	 -0.0049028647
0.0944800000	 -0.0064771169
0.0945000000	 -0.0049917477
0.0945200000	 -0.0074614109
0.0945400000	 -0.0105785064
0.0945600000	 -0.0092518717
0.0945800000	 -0.0200017394
0.0946000000	 -0.0152976719
0.0946200000	 0.0018098079
0.0946400000	 0.0001535851
0.0946600000	 0.0064009730
0.0946800000	 0.0167498468
0.0947000000	 0.0179970707
0.0947200000	 0.0197087246
0.0947400000	 0.0160200779
0.0947600000	 0.0078811921
0.0947800000	 -0.0093419288
0.0948000000	 -0.0100786709
0.0948200000	 0.0109254651
0.0948400000	 -0.0017787446
0.0948600000	 -0.0205592447
0.0948800000	 -0.0103760072
0.0949000000	 -0.0153276039
0.0949200000	 -0.0132406622
0.0949400000	 0.0170148117
0.0949600000	 0.0219315231
0.0949800000	 0.0167519307
0.0950000000	 0.0229188213
0.0950200000	 0.0048882435
0.0950400000	 -0.0044033746
0.0950600000	 0.0146771877
0.0950800000	 0.0212415902
0.0951000000	 0.0208106129
0.0951200000	 0.0181733704
0.0951400000	 0.0139681966
0.0951600000	 0.0218347352
0.0951800000	 0.0200150892
0.0952000000	 0.0029872051
0.0952200000	 0.0114762855
0.0952400000	 0.0478956329
0.0952600000	 0.0391272448
0.0952800000	 -0.0022802121
0.0953000000	 0.0040338421
0.0953200000	 0.0166094498
0.0953400000	 0.0135759261
0.0953600000	 0.0275625673
0.0953800000	 0.0343390078
0.0954000000	 0.0272079768
0.0954200000	 0.0129112119
0.0954400000	 0.0195486416
0.0954600000	 0.0308313301
0.0954800000	 0.0071715592
0.0955000000	 0.0130500826
0.0955200000	 0.0302397477
0.0955400000	 0.0264110299
0.0955600000	 0.0403446958
0.0955800000	 0.0180314798
0.0956000000	 -0.0067114770
0.0956200000	 0.0198034821
0.0956400000	 0.0229733542
0.0956600000	 -0.0011140126
0.0956800000	 -0.0127135568
0.0957000000	 -0.0018949794
0.0957200000	 0.0061976758
0.0957400000	 -0.0045003036
0.0957600000	 -0.0010561987
0.0957800000	 0.0090669410
0.0958000000	 0.0205875371
0.0958200000	 0.0205384955
0.0958400000	 0.0058797628
0.0958600000	 0.0141497168
0.0958800000	 0.0153572468
0.0959000000	 0.0040778912
0.0959200000	 -0.0097783979
0.0959400000	 -0.0140051054
0.0959600000	 0.0251587824
